lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000229847	ENSG00000129514	0.1369555	0.241326	-0.05591218	0.4610918	-0.04388826	0.6227864	-0.09391914	0.460406
ENSG00000196668	ENSG00000129514	0.0851376	0.4676858	0.0781003	0.3028648	-0.007938783	0.9291317	0.2667487	0.03311368
ENSG00000223392	ENSG00000129514	-0.01608237	0.8910727	-0.04324196	0.5687805	0.04629973	0.6037876	-0.1539628	0.2244864
ENSG00000247092	ENSG00000129514	0.05175231	0.6592448	0.2156087	0.004054746	-0.004187213	0.9625862	0.3294093	0.007861427
ENSG00000245694	ENSG00000129514	-0.02231947	0.8492547	0.185037	0.01394915	0.1055565	0.235687	-0.1831425	0.1474642
ENSG00000260583	ENSG00000129514	-0.08787833	0.4534244	0.06015054	0.4277665	-0.1157651	0.1931681	0.04961197	0.6970445
ENSG00000176124	ENSG00000129514	-0.2797056	0.01508387	-0.1403211	0.06323918	-0.06965695	0.4346277	-0.1341353	0.2906408
ENSG00000231607	ENSG00000129514	-0.2265556	0.05063379	-0.09347192	0.2172356	-0.08516095	0.3391873	-0.07921264	0.5338168
ENSG00000248309	ENSG00000129514	-0.07272951	0.5351925	-0.06908671	0.3622442	-0.06144024	0.4908551	-0.08443597	0.5070997
ENSG00000152931	ENSG00000129514	0.0004341337	0.9970506	0.0428146	0.5726103	-0.03033507	0.7339216	0.02681457	0.8334129
ENSG00000223546	ENSG00000129514	-0.266337	0.02090511	-0.07230698	0.3402486	-0.02220866	0.8034937	-0.01998491	0.8754468
ENSG00000235823	ENSG00000129514	-0.1176309	0.3148495	-0.05997339	0.429131	-0.160452	0.07041367	-0.1976174	0.1175219
ENSG00000249859	ENSG00000129514	-0.2016895	0.08270077	0.01641461	0.8288106	-0.01908921	0.830648	-0.1070589	0.3997798
ENSG00000215386	ENSG00000129514	-0.2067671	0.07509761	-0.1515494	0.04466288	-0.06718725	0.4511301	-0.1463587	0.248492
ENSG00000224843	ENSG00000129514	0.0570979	0.62656	-0.1386823	0.06641694	-0.1128038	0.2048833	0.11532	0.3641903
ENSG00000198468	ENSG00000129514	-0.058023	0.6209736	0.06820308	0.3684308	-0.01165682	0.8960976	0.02261261	0.8592271
ENSG00000244349	ENSG00000129514	-0.1455952	0.2126297	0.02762707	0.7158786	0.0841158	0.3451694	0.246109	0.04995687
ENSG00000224965	ENSG00000129514	-0.0170055	0.8848618	-0.08738747	0.2487985	0.04143286	0.6423896	0.2916727	0.01936187
ENSG00000215417	ENSG00000129514	-0.2834528	0.01372766	-0.1344933	0.07513567	-0.0570853	0.5221511	-0.1121916	0.377434
ENSG00000228022	ENSG00000129514	-0.1828706	0.1163267	-0.1023283	0.1765623	-0.1555593	0.07953719	0.07249964	0.5691418
ENSG00000259974	ENSG00000129514	0.06552317	0.5764913	0.1495599	0.04757388	0.1189136	0.1812538	0.1364647	0.282267
ENSG00000251562	ENSG00000129514	-0.2766759	0.01626341	0.002955445	0.9689469	-0.09238578	0.2996462	-0.0983713	0.4393222
ENSG00000231028	ENSG00000129514	-0.1845156	0.1130225	-0.02284078	0.7634928	-0.0177047	0.8427663	-0.03838506	0.7633084
ENSG00000240498	ENSG00000129514	-0.1102658	0.3463122	-0.05529754	0.4660412	-0.1168557	0.1889784	0.156797	0.2159672
ENSG00000255733	ENSG00000129514	0.09596382	0.4127835	-0.1202974	0.1117596	0.003666817	0.9672333	-0.1589508	0.2096466
ENSG00000179935	ENSG00000129514	-0.08784836	0.453579	-0.1347693	0.07453398	-0.05298665	0.5525039	-0.1753145	0.1658594
ENSG00000224157	ENSG00000129514	-0.184145	0.1137605	-0.1210401	0.1095486	-0.03036757	0.7336472	0.05501102	0.6659293
ENSG00000255717	ENSG00000129514	-0.04473212	0.703147	0.04109199	0.5881691	-0.02455255	0.7832418	0.04938495	0.6983643
ENSG00000174365	ENSG00000129514	-0.2507518	0.03001469	-0.2289903	0.002235811	-0.3604769	2.918472e-05	-0.1652748	0.1918467
ENSG00000182165	ENSG00000129514	-0.2335384	0.04374671	-0.04451411	0.5574527	-0.1416901	0.1106285	0.2016332	0.1101028
ENSG00000177640	ENSG00000129514	0.01843997	0.8752244	0.00117973	0.9876019	-0.05156155	0.5632543	-0.02975124	0.8154737
ENSG00000215374	ENSG00000129514	-0.178335	0.1258224	0.0101475	0.8936667	0.07071999	0.427632	0.1025498	0.4200362
ENSG00000231074	ENSG00000129514	-0.2753793	0.01679198	-0.1335638	0.07719063	-0.01445742	0.8713287	-0.08303526	0.5141963
ENSG00000176124	ENSG00000160973	0.008849484	0.9399338	-0.01756321	0.8170353	-0.06856725	0.4418662	-0.06875747	0.5892949
ENSG00000231074	ENSG00000128573	0.6425584	5.146226e-10	0.1731883	0.02152606	0.3218148	0.0002120218	0.6417453	1.101135e-08
ENSG00000245532	ENSG00000049768	-0.08055627	0.4920588	-0.07753789	0.3063706	0.05172141	0.5620435	-0.0621164	0.6258273
ENSG00000268388	ENSG00000164379	0.04630923	0.6931931	0.0497497	0.5120123	0.0521293	0.5589595	0.09399417	0.4600462
ENSG00000261578	ENSG00000089280	0.1257515	0.2823644	0.1811199	0.01614437	0.2249466	0.01068549	-0.08826234	0.4879723
ENSG00000270504	ENSG00000089280	0.03985931	0.7342113	-0.08041303	0.2887277	-0.009900149	0.9116866	-0.1578727	0.2127938
ENSG00000227070	ENSG00000089280	-0.07666475	0.5132742	0.08020842	0.2899603	0.1706077	0.05417788	-0.141381	0.2651228
ENSG00000246263	ENSG00000089280	-0.1131055	0.3339563	0.007459952	0.921723	0.1503177	0.09034046	-0.2700684	0.03090893
ENSG00000181097	ENSG00000089280	0.06970784	0.5523304	0.41752	8.163084e-09	0.2476637	0.004824006	0.5160372	1.274757e-05
ENSG00000255320	ENSG00000089280	0.08350649	0.4762875	0.303513	4.223825e-05	0.300635	0.0005646423	-0.03990392	0.7542318
ENSG00000223813	ENSG00000089280	-0.1816105	0.1189077	-0.05814993	0.4433206	0.1017592	0.2530595	-0.3834071	0.001764505
ENSG00000231856	ENSG00000089280	-0.114021	0.3300331	0.08178342	0.2805622	0.1271773	0.1525599	-0.1335658	0.2927124
ENSG00000236778	ENSG00000089280	0.03237929	0.7827206	-0.07958111	0.2937614	0.1523311	0.08606032	-0.06783732	0.594299
ENSG00000247400	ENSG00000089280	0.05616146	0.6322364	0.1083016	0.1524997	0.2073764	0.01883535	-0.196867	0.1189497
ENSG00000246582	ENSG00000089280	0.278556	0.01552247	0.07485681	0.3234478	0.1643257	0.06380844	-0.1391305	0.2728819
ENSG00000242622	ENSG00000089280	0.08623674	0.4619374	0.1458951	0.05335016	0.3239892	0.0001909419	-0.06575531	0.6056911
ENSG00000228801	ENSG00000089280	-0.06829274	0.560446	-0.09082711	0.2305857	0.09848604	0.2687251	-0.1700386	0.1791735
ENSG00000260704	ENSG00000089280	-0.08689066	0.4585358	0.1467139	0.05201152	0.1267229	0.1540432	-0.02973857	0.8155508
ENSG00000224424	ENSG00000089280	0.05078477	0.6652317	0.142003	0.06010844	0.1204176	0.1757562	-0.124381	0.3274585
ENSG00000179406	ENSG00000089280	0.1201063	0.304702	0.2646113	0.0003868103	0.2994701	0.0005946493	-0.09617477	0.4496559
ENSG00000203288	ENSG00000089280	-0.06772764	0.5637026	0.02495392	0.7423496	-0.02068215	0.8167546	0.003946438	0.9753099
ENSG00000255545	ENSG00000089280	-0.06696299	0.5681233	0.1835746	0.01473609	0.1778985	0.04453682	-0.05091188	0.689505
ENSG00000267530	ENSG00000089280	0.1168737	0.3179965	0.001735857	0.9817582	0.2096669	0.01753445	0.06427641	0.6138406
ENSG00000259826	ENSG00000089280	0.03607162	0.7586588	0.2210195	0.003200375	0.3183987	0.0002495412	-0.05501053	0.665932
ENSG00000228223	ENSG00000089280	-0.1156858	0.3229742	0.09110201	0.2291718	0.3852624	7.102809e-06	-0.1065269	0.4021396
ENSG00000260267	ENSG00000089280	0.1128428	0.3350876	0.1951849	0.009431965	0.1709595	0.05367611	-0.05888193	0.6439575
ENSG00000260604	ENSG00000089280	0.07218804	0.5382442	0.074606	0.3250761	-0.01122261	0.8999474	-0.2316231	0.06553438
ENSG00000197291	ENSG00000089280	0.1910789	0.1005554	0.1836359	0.01470234	0.09618116	0.2801435	-0.01060185	0.9337359
ENSG00000230002	ENSG00000089280	-0.01443273	0.9021878	0.1411423	0.06169429	0.2083966	0.01824594	-0.07992274	0.5301443
ENSG00000203585	ENSG00000089280	-0.1381591	0.2371759	-0.08424563	0.2662852	-0.006521138	0.9417621	-0.007231891	0.9547718
ENSG00000253552	ENSG00000089280	-0.09433962	0.4207732	0.07878192	0.2986517	0.3161478	0.0002775311	-0.2468393	0.04925964
ENSG00000231074	ENSG00000089280	-0.001925556	0.9869187	0.09825607	0.1945048	0.3714377	1.584657e-05	-0.1423113	0.2619591
ENSG00000188185	ENSG00000089280	0.1682884	0.1489481	0.2337541	0.001793981	0.3642633	2.369325e-05	-0.1261942	0.3204004
ENSG00000267048	ENSG00000089280	0.1237634	0.2901037	0.2460754	0.000994539	0.3153862	0.0002876408	0.1063104	0.403102
ENSG00000254363	ENSG00000089280	-0.0831648	0.4781001	0.04962583	0.5130648	0.1406131	0.1133927	-0.03974478	0.7551813
ENSG00000259345	ENSG00000089280	0.05580605	0.6343964	0.02281115	0.7637906	0.01583222	0.8592138	-0.1228061	0.3336684
ENSG00000224511	ENSG00000089280	-0.04190451	0.7211178	-0.01762362	0.8164171	0.2472288	0.004901332	-0.2594459	0.03842851
ENSG00000206195	ENSG00000089280	-0.06429121	0.583696	0.1730939	0.02159841	0.07546239	0.3972224	-0.1560553	0.2181744
ENSG00000117242	ENSG00000089280	0.1572511	0.1778641	-0.01924033	0.7999155	0.06477438	0.4675857	-0.1507995	0.2342684
ENSG00000257702	ENSG00000089280	0.277749	0.01583688	0.1594905	0.03448474	0.1641325	0.06412536	-0.03582494	0.7786789
ENSG00000261087	ENSG00000089280	-0.001339259	0.9909015	0.04906657	0.5178307	0.1314093	0.1392575	0.09540323	0.4533172
ENSG00000261485	ENSG00000089280	0.1445465	0.2159781	0.1118758	0.1393359	0.3618267	2.710277e-05	-0.02126335	0.8675487
ENSG00000223855	ENSG00000089280	-0.01987476	0.8656029	0.03619573	0.6334153	-0.001728274	0.9845528	0.03322319	0.7943863
ENSG00000234807	ENSG00000089280	-0.1574566	0.1772908	-0.1541965	0.04102199	-0.114083	0.1997616	-0.3153149	0.01115184
ENSG00000227199	ENSG00000089280	0.1995498	0.08608243	0.1907177	0.01123052	0.08054255	0.3661199	0.08346547	0.5120113
ENSG00000198221	ENSG00000089280	0.008929694	0.9393904	0.2437339	0.001115075	0.276168	0.001602584	0.07738001	0.5433522
ENSG00000267317	ENSG00000089280	0.2663283	0.02090947	0.09436192	0.2128695	0.2449154	0.00533158	0.06312289	0.6202296
ENSG00000233251	ENSG00000089280	-0.1280627	0.2735412	-0.05997509	0.4291179	0.153338	0.08398142	-0.1153823	0.3639294
ENSG00000233355	ENSG00000089280	-0.191644	0.09953422	-0.1172816	0.1210975	-0.06210085	0.4861964	-0.0497725	0.6961118
ENSG00000226137	ENSG00000089280	0.1175049	0.3153719	0.2016169	0.007289883	0.03805986	0.6697226	0.1250436	0.3248678
ENSG00000267432	ENSG00000089280	0.2327217	0.04450988	0.1548312	0.04018705	-0.0415764	0.6412366	0.006770417	0.9576551
ENSG00000196295	ENSG00000089280	-0.1424624	0.2227424	-0.04158629	0.5836847	0.1845967	0.03698335	-0.2074041	0.1000799
ENSG00000260992	ENSG00000089280	-0.06129685	0.6013766	0.3020687	4.612712e-05	0.1431145	0.1070536	-0.1705995	0.1777224
ENSG00000175147	ENSG00000089280	0.08722732	0.45679	0.209333	0.005298739	0.1954628	0.02702965	-0.06569921	0.6059994
ENSG00000250230	ENSG00000089280	-0.08333691	0.4771866	0.1433974	0.05761043	0.1185295	0.1826776	0.01150028	0.9281347
ENSG00000236347	ENSG00000089280	-0.05651167	0.630111	0.1953869	0.009357034	0.2850713	0.001108145	-0.1023686	0.4208626
ENSG00000255568	ENSG00000089280	0.218054	0.06019411	0.1303213	0.08471739	0.1766587	0.04606727	0.02515535	0.8435868
ENSG00000205488	ENSG00000089280	-0.1628502	0.162722	0.1674778	0.02630163	0.2026477	0.02178691	0.4854603	4.783174e-05
ENSG00000231881	ENSG00000089280	-0.05157713	0.6603272	0.1431378	0.05806887	0.163022	0.06597251	-0.04989812	0.6953823
ENSG00000260249	ENSG00000089280	0.05422692	0.6440301	0.1401895	0.06348965	0.2299962	0.0090095	0.19894	0.1150374
ENSG00000237753	ENSG00000089280	0.1788079	0.1248055	0.3611412	8.472776e-07	0.4722667	1.823274e-08	0.1392665	0.2724089
ENSG00000170919	ENSG00000089280	-0.08496369	0.4685989	0.0437309	0.5644139	0.1605936	0.07016277	-0.2065123	0.1015806
ENSG00000228223	ENSG00000114416	0.4067447	0.0002931826	0.24718	0.0009419313	0.3720527	1.530261e-05	-0.04779519	0.7076308
ENSG00000228223	ENSG00000129245	-0.03556447	0.7619507	0.01266149	0.8675405	0.1578344	0.07518316	-0.1564386	0.2170318
ENSG00000260267	ENSG00000129245	-0.05589556	0.6338521	0.1154922	0.1269174	-0.01734953	0.845881	0.06144379	0.6295798
ENSG00000117242	ENSG00000129245	0.2874432	0.01240063	0.3553266	1.303543e-06	0.2574313	0.003351202	0.2503474	0.04602089
ENSG00000251562	ENSG00000099860	-0.0875657	0.4550389	-0.09196413	0.2247772	-0.001680784	0.9849772	0.06118914	0.6310029
ENSG00000268388	ENSG00000141012	0.1000463	0.3930944	0.1245557	0.099545	0.1034062	0.2454193	0.06888418	0.5886073
ENSG00000245532	ENSG00000141012	-0.1839148	0.1142208	-0.09281488	0.2204995	0.0001629411	0.9985436	0.01677246	0.8953447
ENSG00000247400	ENSG00000179348	-0.007459467	0.9493551	-0.08683675	0.2518047	-0.09844918	0.2689052	-0.07239243	0.5697146
ENSG00000176124	ENSG00000179348	-0.1182591	0.312254	-0.1193691	0.1145717	-0.115517	0.1941304	-0.06448207	0.6127045
ENSG00000176124	ENSG00000141448	-0.2431662	0.03553788	-0.07105854	0.3486731	0.06927584	0.4371516	-0.09574428	0.4516968
ENSG00000254389	ENSG00000141448	-0.1008326	0.3893671	-0.05642109	0.4570159	-0.1208483	0.174205	0.03645856	0.7748666
ENSG00000258655	ENSG00000141448	0.1781446	0.1262335	0.09387032	0.2152733	0.1164009	0.1907175	0.2150981	0.08783827
ENSG00000228223	ENSG00000141448	-0.3376067	0.003055012	0.03489191	0.6457064	0.1017411	0.2531444	0.2767559	0.02683927
ENSG00000268388	ENSG00000117228	-0.1040963	0.3741229	-0.02767967	0.715361	0.04637229	0.6032199	0.009860099	0.9383626
ENSG00000251562	ENSG00000162645	-0.05034025	0.6679894	0.04900296	0.5183742	0.08649567	0.3316439	0.01219191	0.9238252
ENSG00000268388	ENSG00000162645	-0.1406189	0.2288483	0.1207216	0.1104925	0.1765614	0.04618924	0.07125684	0.5757991
ENSG00000251562	ENSG00000102886	0.004232731	0.9712497	-0.05546316	0.4647046	-0.04735943	0.5955209	-0.1128694	0.3745402
ENSG00000245694	ENSG00000164347	0.2523931	0.02891995	0.1229312	0.1040738	0.145243	0.1018807	-0.07195895	0.5720337
ENSG00000245532	ENSG00000146013	-0.06225116	0.5957161	-0.02804252	0.711794	-0.04835479	0.587803	-0.02918622	0.8189182
ENSG00000251562	ENSG00000131067	-0.0760427	0.5167082	-0.08275107	0.274891	-0.03330017	0.7090323	-0.1313101	0.3010132
ENSG00000251562	ENSG00000181938	-0.1814228	0.1192959	-0.01984549	0.793761	0.06826551	0.4438825	-0.08963734	0.4811929
ENSG00000268388	ENSG00000181938	-0.01693071	0.8853648	-0.1818366	0.01572155	-0.07112325	0.4249952	0.03210828	0.8011427
ENSG00000245532	ENSG00000250571	-0.05397365	0.6455807	-0.04170438	0.5826158	-0.01125382	0.8996706	-0.01708337	0.893416
ENSG00000245532	ENSG00000140632	-0.1167993	0.3183071	-0.09390795	0.2150886	-0.195829	0.02673853	-0.2368504	0.05951535
ENSG00000245532	ENSG00000101216	-0.1677537	0.1502624	-0.07739598	0.3072593	-0.1564956	0.07772139	-0.1888692	0.1350027
ENSG00000251562	ENSG00000101216	-0.1830498	0.1159632	-0.1189311	0.1159176	-0.1423692	0.1089126	-0.1951651	0.1222372
ENSG00000245532	ENSG00000087460	-0.2574781	0.02573954	-0.1060638	0.161207	-0.1607085	0.06995973	-0.1649704	0.1926778
ENSG00000268388	ENSG00000087460	0.1839237	0.1142029	0.1679385	0.02588536	0.08104678	0.3631169	0.1815799	0.151009
ENSG00000251562	ENSG00000087460	-0.2449121	0.03419677	-0.1363566	0.07114939	-0.1188955	0.1813206	-0.1596912	0.2075044
ENSG00000251562	ENSG00000204590	-0.2545894	0.02750781	-0.1202801	0.1118112	-0.08163721	0.35962	-0.1338461	0.2916916
ENSG00000245694	ENSG00000120053	-0.2306957	0.04645072	0.036645	0.6292029	0.09381463	0.2922015	-0.1143949	0.3680768
ENSG00000268388	ENSG00000120053	-0.04768154	0.6845737	-0.2421227	0.00120564	-0.2232423	0.01130998	-0.1916964	0.1291513
ENSG00000245532	ENSG00000213420	0.03683948	0.7536826	-0.01924066	0.7999121	0.05211786	0.5590459	-0.04259697	0.7382202
ENSG00000268388	ENSG00000174946	-0.1253804	0.2837985	0.07839193	0.3010575	0.1952164	0.02722709	0.2375324	0.05876416
ENSG00000251562	ENSG00000188092	0.4366419	8.987784e-05	0.2940833	7.444314e-05	0.237907	0.006847999	0.6932474	2.171789e-10
ENSG00000251562	ENSG00000106070	0.0698177	0.5517027	-0.009034414	0.9052726	-0.006730752	0.9398936	0.01045986	0.9346214
ENSG00000245694	ENSG00000106070	-0.01446147	0.901994	0.0496354	0.5129834	0.3609783	2.839439e-05	0.2378136	0.05845669
ENSG00000245532	ENSG00000083307	-0.04847443	0.6796118	-0.04291779	0.5716845	-0.08910254	0.3172224	-0.1226154	0.3344253
ENSG00000251562	ENSG00000083307	-0.09958088	0.3953103	-0.05805086	0.4440991	-0.08967945	0.3140866	-0.124087	0.3286122
ENSG00000268388	ENSG00000158055	0.2054783	0.07697233	0.0663754	0.3814323	-0.06221532	0.4853915	-0.06327961	0.6193599
ENSG00000268388	ENSG00000139835	0.09297881	0.4275352	-0.02409836	0.7508879	-0.04976574	0.5769416	-0.1084737	0.3935443
ENSG00000245532	ENSG00000100577	-0.2479473	0.03196604	-0.1301566	0.08511476	-0.03908276	0.6613857	-0.07580593	0.5516079
ENSG00000228223	ENSG00000137947	0.02616014	0.8237018	-0.02778325	0.7143421	0.08475055	0.3415284	0.1457538	0.2504743
ENSG00000245694	ENSG00000197265	-0.269949	0.01916912	0.1371604	0.06948374	0.0324181	0.7164058	-0.1663318	0.1889809
ENSG00000268388	ENSG00000188342	0.06701573	0.5678179	0.05255674	0.4884635	0.0007629361	0.9931806	0.08712305	0.4936274
ENSG00000245532	ENSG00000006704	-0.04710565	0.6881861	-0.108173	0.1529906	-0.2006692	0.02313513	-0.2617152	0.03670605
ENSG00000268388	ENSG00000006704	0.2582536	0.02528156	0.1687488	0.0251667	0.05803675	0.5152283	-0.05429117	0.6700469
ENSG00000245694	ENSG00000130956	0.0524246	0.6550973	-0.1015286	0.1799858	0.1804817	0.04148394	0.2200234	0.08064197
ENSG00000251562	ENSG00000130956	-0.1446387	0.2156822	-0.1164362	0.1238205	-0.03072099	0.7306658	-0.04355386	0.7325572
ENSG00000268388	ENSG00000130956	0.09224089	0.4312277	0.2259303	0.002569543	0.252469	0.004039408	0.09432522	0.4584604
ENSG00000245532	ENSG00000103145	-0.3576731	0.001630288	-0.2260845	0.002551696	-0.1221009	0.1697505	-0.1778748	0.1596664
ENSG00000251562	ENSG00000108840	-0.1805152	0.1211866	-0.08912242	0.239491	-0.0184851	0.8359308	-0.1941472	0.1242362
ENSG00000245694	ENSG00000112406	0.4795609	1.341729e-05	0.1074735	0.1556797	0.2257519	0.0104011	0.3172363	0.01064267
ENSG00000268388	ENSG00000112406	0.2414978	0.03686029	0.3495141	1.988323e-06	0.1724769	0.05155545	0.01225869	0.9234092
ENSG00000251562	ENSG00000112406	0.5001373	4.904644e-06	0.2468787	0.0009560231	0.3516784	4.689843e-05	0.4449251	0.0002299455
ENSG00000251562	ENSG00000049860	-0.1246085	0.2867972	-0.1128474	0.1359118	0.01300331	0.8841751	-0.1152033	0.364679
ENSG00000227848	ENSG00000164683	-0.04600108	0.695134	-0.03359653	0.6580135	-0.1413344	0.1115355	-0.1140178	0.3696681
ENSG00000254389	ENSG00000164683	0.1389611	0.234438	0.04415835	0.5606096	0.1287194	0.147606	-0.07080294	0.5782394
ENSG00000247400	ENSG00000164683	0.07093819	0.5453206	0.09952352	0.1887837	0.1183544	0.1833295	0.04961051	0.697053
ENSG00000228223	ENSG00000164683	0.3075845	0.00726531	0.2118009	0.004773681	0.05261046	0.555332	0.366393	0.00290451
ENSG00000176124	ENSG00000164683	0.07229052	0.537666	-0.008002672	0.9160484	0.01963022	0.8259232	0.09441674	0.4580225
ENSG00000231074	ENSG00000164683	0.1958592	0.09217111	0.0214072	0.7779379	0.07328837	0.4109997	0.2338946	0.0628613
ENSG00000198221	ENSG00000164683	-0.2056384	0.0767375	-0.04204295	0.5795559	0.1080636	0.2246846	-0.1056201	0.4061802
ENSG00000258655	ENSG00000164683	0.1533115	0.1891174	0.2649922	0.0003790974	0.05902889	0.5080598	0.3637949	0.003126974
ENSG00000245694	ENSG00000159399	-0.03555417	0.7620177	0.03017279	0.6909799	-0.005375955	0.9519758	-0.1661035	0.1895973
ENSG00000230836	ENSG00000159399	-0.1476838	0.2060707	0.3383721	4.363963e-06	0.2743937	0.001722383	0.4633878	0.0001152389
ENSG00000179406	ENSG00000101076	0.303879	0.008038193	0.3829515	1.557904e-07	0.1122964	0.2069409	0.08024979	0.5284571
ENSG00000198221	ENSG00000101076	0.3276817	0.004106888	0.4275961	3.238821e-09	0.2385649	0.006690925	0.1302089	0.3051206
ENSG00000258655	ENSG00000101076	-0.007261432	0.9506979	-0.07010137	0.3552203	-0.03659356	0.6817437	-0.2037361	0.1063646
ENSG00000176124	ENSG00000101076	0.08464869	0.4702552	0.1290223	0.08789293	0.08890233	0.3183153	-0.1147881	0.3664217
ENSG00000247400	ENSG00000101076	0.3132279	0.00621354	0.4744653	2.88567e-11	0.4239958	6.124655e-07	0.06450163	0.6125965
ENSG00000254389	ENSG00000101076	0.3962562	0.000432729	0.309883	2.848371e-05	0.3296342	0.0001449526	0.3751817	0.002252677
ENSG00000227848	ENSG00000101076	0.1228723	0.2936177	0.09083089	0.2305663	0.1364022	0.1247197	0.04161232	0.7440621
ENSG00000228223	ENSG00000101076	0.375467	0.0009022325	0.2974122	6.108161e-05	0.3446545	6.781089e-05	-0.2229309	0.07661834
ENSG00000231074	ENSG00000101076	0.2820359	0.01422755	0.3172528	1.785119e-05	0.3121927	0.0003338578	0.050165	0.6938333
ENSG00000228801	ENSG00000122566	0.1831922	0.1156749	0.06729374	0.374865	0.2814784	0.001287908	0.04375496	0.7313689
ENSG00000257913	ENSG00000122566	-0.1887345	0.1048791	0.003285087	0.9654854	0.03069388	0.7308943	-0.04795455	0.7067
ENSG00000260992	ENSG00000122566	-0.01873403	0.873251	0.1153265	0.1274669	-0.01764203	0.8433157	-0.04243612	0.7391736
ENSG00000227946	ENSG00000122566	0.4207844	0.000170593	0.2112324	0.004890321	0.3357712	0.0001067732	0.1496411	0.2379232
ENSG00000242622	ENSG00000122566	0.2259965	0.05122167	0.3083374	3.136744e-05	0.2850965	0.001106972	0.2139424	0.08959801
ENSG00000226137	ENSG00000122566	0.281804	0.01431083	0.2004573	0.007640684	0.1374317	0.1218731	0.2959354	0.01758369
ENSG00000227533	ENSG00000122566	-0.01410799	0.9043781	-0.03944661	0.6032087	-0.01411283	0.8743701	0.008476877	0.946996
ENSG00000234807	ENSG00000122566	0.01329414	0.9098705	-0.09590427	0.2054528	-0.120112	0.1768635	-0.1243239	0.3276824
ENSG00000256262	ENSG00000122566	-0.004780752	0.9675292	-0.0667341	0.3788589	-0.1999234	0.02366161	0.09345521	0.4626343
ENSG00000247381	ENSG00000122566	0.0403806	0.7308666	-0.0449219	0.5538447	0.1276177	0.1511327	0.04442578	0.7274094
ENSG00000223891	ENSG00000122566	0.1379262	0.2379749	0.03774473	0.6189425	0.2151557	0.01472937	0.09788135	0.4416156
ENSG00000246877	ENSG00000122566	0.1765451	0.1297282	0.1085509	0.1515522	0.1538113	0.08301826	0.06007901	0.6372226
ENSG00000117242	ENSG00000122566	0.1798192	0.122652	0.188137	0.01240163	0.170881	0.05378772	0.188849	0.1350452
ENSG00000254363	ENSG00000122566	0.01766834	0.8804064	0.1004856	0.184524	0.1295229	0.1450737	0.05318689	0.6763825
ENSG00000253930	ENSG00000122566	0.3310172	0.003722122	0.1459955	0.05318452	0.2656706	0.002438299	0.05338262	0.6752579
ENSG00000269834	ENSG00000122566	0.09616906	0.4117802	0.01037687	0.8912779	0.02804543	0.7533335	0.1384513	0.2752531
ENSG00000253227	ENSG00000122566	0.1944115	0.09465006	0.05497363	0.4686612	0.01592519	0.8583957	-0.01841801	0.8851434
ENSG00000260563	ENSG00000122566	0.1885033	0.1053133	0.178374	0.01785729	0.1679908	0.05803312	0.2721622	0.02958256
ENSG00000245648	ENSG00000122566	-0.1590108	0.1729985	-0.1265648	0.09416103	-0.07214617	0.4183489	-0.04497361	0.7241811
ENSG00000268621	ENSG00000122566	0.01666749	0.8871352	0.0001144228	0.9987975	0.04252393	0.6336473	-0.09519677	0.4542998
ENSG00000231473	ENSG00000122566	0.03954188	0.7362504	0.05613062	0.4593398	0.007335924	0.9345008	0.1066206	0.4017231
ENSG00000246263	ENSG00000122566	0.123372	0.2916439	0.1667958	0.0269286	0.1873253	0.03423149	-0.03321759	0.7944202
ENSG00000233355	ENSG00000122566	-0.09566237	0.4142597	-0.005172588	0.9456793	-0.06818711	0.4444073	0.06809841	0.5928772
ENSG00000223813	ENSG00000122566	0.1584235	0.1746114	0.1209567	0.1097951	0.21545	0.01459071	0.03731068	0.7697481
ENSG00000257556	ENSG00000122566	-0.02345845	0.8416594	-0.1200483	0.1125088	0.09763737	0.2728922	-0.1001612	0.4310007
ENSG00000231881	ENSG00000122566	0.01956009	0.8677115	0.1352099	0.07358175	-0.02077689	0.81593	0.00535779	0.9664845
ENSG00000261485	ENSG00000122566	0.2057218	0.07661534	0.1577621	0.03651452	0.192845	0.02919051	0.08087715	0.5252282
ENSG00000224511	ENSG00000122566	0.03065024	0.7940602	0.05619351	0.4588362	0.2874986	0.00100001	0.005609638	0.96491
ENSG00000260077	ENSG00000122566	0.2711777	0.01860745	0.09127347	0.228293	-0.02858861	0.7487138	-0.1122899	0.3770135
ENSG00000226812	ENSG00000122566	0.1322509	0.2580272	0.03920362	0.6054442	0.2598923	0.003050687	0.06375201	0.6167416
ENSG00000258655	ENSG00000122566	0.2524455	0.02888557	0.1786732	0.0176633	0.2100793	0.01730868	0.04352349	0.7327368
ENSG00000196295	ENSG00000122566	0.02419875	0.8367303	0.1263032	0.09484871	0.1629168	0.06614974	0.1761172	0.1638991
ENSG00000262454	ENSG00000122566	0.1420576	0.2240733	0.1084366	0.1519863	0.02076274	0.8160532	-0.01474149	0.9079586
ENSG00000255568	ENSG00000122566	0.0760241	0.516811	0.1901119	0.01149632	0.05721044	0.5212379	0.1254116	0.3234349
ENSG00000227199	ENSG00000122566	0.2530869	0.0284674	0.1575082	0.03682103	-0.01813559	0.8389906	0.0642047	0.614237
