lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000268388	ENSG00000165733	0.08358528	0.174085	0.4616544	0.0003007359	0.08853068	0.3301851	0.2087523	0.05823774
ENSG00000245694	ENSG00000165733	0.2071171	0.0006763286	0.270634	0.04173591	0.1135974	0.2109176	0.05678682	0.6101087
ENSG00000245532	ENSG00000113734	0.07533975	0.220685	-0.003890069	0.9770889	-0.02555741	0.7790194	0.05110573	0.6463531
ENSG00000251562	ENSG00000140299	0.1382902	0.0240912	0.02512926	0.8527994	-0.02642371	0.7717309	0.008783467	0.9371844
ENSG00000245694	ENSG00000140299	0.2075413	0.0006589379	0.4212391	0.001101966	0.2149466	0.01696293	-0.01636837	0.8832336
ENSG00000245694	ENSG00000176171	0.2402468	7.558736e-05	0.3176746	0.01604048	0.1414283	0.1186761	0.1372113	0.2161034
ENSG00000245694	ENSG00000104765	0.2423355	6.511993e-05	0.3411802	0.009398009	0.02479797	0.7854248	-0.07420619	0.5049523
ENSG00000268388	ENSG00000104765	0.00141495	0.9816754	0.1200468	0.373747	0.08938883	0.3255003	-0.02205795	0.8430968
ENSG00000245694	ENSG00000144857	0.09497967	0.1222806	0.08095344	0.5494208	0.1651973	0.06785229	-0.05027201	0.6517449
ENSG00000268388	ENSG00000144857	0.09632116	0.1170683	0.5582037	6.430908e-06	0.2963203	0.0008751501	0.04605621	0.6792783
ENSG00000251562	ENSG00000169627	-0.06867764	0.2643615	-0.05592258	0.6794777	-0.1218787	0.1793007	-0.2209762	0.04469128
ENSG00000251562	ENSG00000169627	-0.06867764	0.2643615	-0.05592258	0.6794777	-0.1218787	0.1793007	-0.2209762	0.04469128
ENSG00000268388	ENSG00000163170	-0.06725484	0.274409	-0.2851103	0.03158027	-0.1503619	0.09691055	0.6463761	4.113557e-11
ENSG00000245532	ENSG00000261236	-0.06147816	0.3178424	-0.1756444	0.1912488	0.08732289	0.3368512	0.08588783	0.4400927
ENSG00000251562	ENSG00000261236	-0.1055819	0.0856717	-0.165829	0.21765	-0.06462937	0.4775808	-0.02572416	0.8174374
ENSG00000268388	ENSG00000172331	0.07801387	0.2046875	0.09352065	0.488974	0.08690625	0.3391704	0.2639889	0.01588594
ENSG00000251562	ENSG00000101425	-0.07049647	0.2518887	-0.06391608	0.6366781	-0.05843884	0.520841	-0.03170572	0.7759937
ENSG00000245532	ENSG00000171634	0.2412203	7.052616e-05	0.2541601	0.0564154	0.04933722	0.5878739	0.07371371	0.5077912
ENSG00000251562	ENSG00000171634	0.2469298	4.66987e-05	0.1571264	0.2431036	-0.00879391	0.9230955	-0.004680062	0.9665059
ENSG00000251562	ENSG00000089234	0.01546102	0.8018226	0.2039379	0.1281024	-0.0765219	0.4002146	-0.1685686	0.127667
ENSG00000229807	ENSG00000012048	0.2090754	0.0005994498	0.1426273	0.2898828	0.2725687	0.002288137	0.06474665	0.56088
ENSG00000268388	ENSG00000185515	0.02570328	0.6764572	0.06280358	0.6425686	0.05754261	0.527265	0.4411492	2.988601e-05
ENSG00000251562	ENSG00000185515	0.2458791	5.041702e-05	0.4239805	0.001014081	-0.03013869	0.7407075	-0.1199258	0.2801823
ENSG00000245694	ENSG00000100425	0.286925	1.95534e-06	0.174181	0.1950324	0.327523	0.0002174329	0.2185572	0.04714202
ENSG00000251562	ENSG00000204256	-0.0423062	0.4920503	-0.1068031	0.4290917	0.2144662	0.01721676	0.2476349	0.02400019
ENSG00000268388	ENSG00000169925	0.1406912	0.02172023	0.4963596	8.608537e-05	0.2074028	0.02134585	0.2463925	0.02474003
ENSG00000245694	ENSG00000169925	0.02081277	0.7354506	0.1146058	0.395944	0.08693012	0.3390373	-0.1647539	0.1366434
ENSG00000245532	ENSG00000169925	-0.003596975	0.9534389	0.1275498	0.3443962	0.04365654	0.6316118	0.09320696	0.4019721
ENSG00000245694	ENSG00000166164	0.1786439	0.003462035	0.3232307	0.01418671	0.175544	0.05212411	-0.00189172	0.9864581
ENSG00000268388	ENSG00000112983	0.1110752	0.07050527	0.4320333	0.0007911861	0.3172803	0.0003492544	0.2127949	0.05342919
ENSG00000244349	ENSG00000185024	0.345783	6.92816e-09	0.4324947	0.0007798688	0.1564826	0.08391288	0.187524	0.08958128
ENSG00000238197	ENSG00000185024	0.3868134	6.35334e-11	0.3315937	0.01174387	0.5028337	3.088935e-09	0.3603004	0.0008203437
ENSG00000230323	ENSG00000185024	0.0625232	0.3096701	0.1263639	0.3489375	0.3005451	0.0007311815	-0.02887814	0.7955145
ENSG00000227354	ENSG00000185024	0.1336371	0.02932624	-0.04762519	0.7249912	0.2650807	0.003045898	0.2394551	0.02923664
ENSG00000224843	ENSG00000185024	-0.04632199	0.4518498	0.01304435	0.9232784	0.154943	0.08704313	-0.1145337	0.3025293
ENSG00000228223	ENSG00000185024	0.1931844	0.001546682	0.06715076	0.6196785	0.118406	0.1921069	0.1940378	0.07879755
ENSG00000243319	ENSG00000185024	-0.03661039	0.552188	0.1135611	0.4002929	0.2063383	0.02203667	0.1709937	0.1221991
ENSG00000203506	ENSG00000185024	-0.05617761	0.3614345	0.07236358	0.5926973	0.4056566	3.243815e-06	0.0786423	0.4797558
ENSG00000240498	ENSG00000185024	-0.000862816	0.9888253	0.1779625	0.1853631	0.5028748	3.078381e-09	0.1518775	0.1704837
ENSG00000245532	ENSG00000185024	0.2291124	0.000163658	0.1407833	0.2962283	0.3830222	1.228374e-05	0.2950076	0.006780749
ENSG00000178977	ENSG00000185024	0.1991239	0.001094347	0.3693485	0.004691779	0.2652176	0.003030234	0.1287928	0.2458844
ENSG00000177640	ENSG00000185024	-0.05053575	0.4117282	-0.2150769	0.1081232	-0.1529868	0.09115409	0.03909007	0.7256928
ENSG00000224157	ENSG00000185024	0.2132224	0.0004625999	0.1092955	0.4183365	0.158419	0.08010424	-0.007380746	0.9472004
ENSG00000247400	ENSG00000185024	0.2763721	4.746345e-06	0.06165611	0.6486672	0.3413688	0.0001115251	0.5793489	9.567674e-09
ENSG00000255717	ENSG00000104221	0.4287445	2.553707e-13	0.3140272	0.01736688	0.09300572	0.3062269	0.2035368	0.06495668
ENSG00000245532	ENSG00000104221	-0.05547101	0.3675148	-0.02045883	0.8799327	-0.2094382	0.02007668	-0.1728561	0.1181234
ENSG00000245910	ENSG00000104221	0.3724874	3.525949e-10	0.1516078	0.2602597	-0.02513783	0.7825564	0.03342902	0.7641635
ENSG00000251562	ENSG00000104221	-0.04650187	0.4500933	-0.02568724	0.8495684	-0.2592767	0.003781334	-0.1904012	0.08468237
ENSG00000233237	ENSG00000104221	0.03459947	0.5742448	0.02458711	0.855941	-0.04817036	0.5967447	-0.05128491	0.6451968
ENSG00000268388	ENSG00000136492	0.02779857	0.6517496	0.03379262	0.8029372	-0.09428213	0.2996074	0.2191708	0.04651015
ENSG00000268388	ENSG00000174744	-0.03300974	0.5919701	0.1553667	0.2484881	0.02187147	0.8102385	0.2586209	0.01823898
ENSG00000251562	ENSG00000174744	-0.1493896	0.01474037	-0.07621571	0.5731023	-0.08592885	0.3446507	-0.1816067	0.1003584
ENSG00000245694	ENSG00000174744	0.06704146	0.2759379	0.1735834	0.1965926	-0.01209873	0.8943387	-0.07533872	0.4984553
ENSG00000245532	ENSG00000096070	0.07861673	0.2011998	0.0009599041	0.9943458	-0.0430365	0.6364675	-0.1404816	0.2052515
ENSG00000245532	ENSG00000168000	0.1632389	0.007636678	0.0717689	0.5957487	0.03798776	0.6765661	0.05410804	0.6270892
ENSG00000268388	ENSG00000130303	-0.01421366	0.8175185	0.09496765	0.4822452	-0.01244433	0.8913387	-0.166833	0.1316935
ENSG00000251562	ENSG00000064726	0.04242555	0.4908286	0.3365643	0.01047121	-0.2180789	0.01538625	-0.1637809	0.1390077
ENSG00000245694	ENSG00000064726	0.2025615	0.000891728	0.3835452	0.003228674	0.0874839	0.3359576	-0.1811481	0.1012343
ENSG00000245694	ENSG00000132640	0.1553749	0.01116209	0.1620717	0.2284009	-0.01519546	0.8675158	-0.1298179	0.2421142
ENSG00000251562	ENSG00000145741	-0.1559944	0.01083965	-0.1977942	0.1402544	-0.2993782	0.0007686017	-0.1539458	0.1646681
ENSG00000268388	ENSG00000134717	0.06219291	0.312238	0.1950127	0.1460315	0.1271712	0.1610065	0.1180927	0.2876524
ENSG00000251562	ENSG00000159388	-0.08406808	0.1716025	-0.1077101	0.4251599	0.02669002	0.7694943	-0.03015197	0.786704
ENSG00000268388	ENSG00000159388	0.08692375	0.1574547	0.2204825	0.09933655	0.1047783	0.2487623	-0.04596698	0.6798657
ENSG00000245694	ENSG00000154640	0.1508005	0.01381671	-0.1064205	0.4307565	-0.01828268	0.8409244	0.08123643	0.4653395
ENSG00000268388	ENSG00000154640	0.09673985	0.1154776	-0.1199483	0.3741422	0.01521571	0.8673409	0.223466	0.04227984
ENSG00000251562	ENSG00000112763	0.03467929	0.5733614	-0.1560812	0.246292	0.2595144	0.003748339	0.3679767	0.000620465
ENSG00000268388	ENSG00000112763	0.1480117	0.01569416	0.5966032	9.700483e-07	0.3279331	0.0002132716	0.1089983	0.3266479
ENSG00000268388	ENSG00000124508	0.07777264	0.2060952	0.3184779	0.01576031	0.08977099	0.3234278	0.03609651	0.7459583
ENSG00000245694	ENSG00000166167	0.1757366	0.004039161	0.4224697	0.0010617	0.1827175	0.04309311	-0.04511857	0.6854612
ENSG00000268388	ENSG00000166167	0.05618469	0.3613739	0.506269	5.87247e-05	0.2299044	0.01052484	0.4292417	5.14072e-05
ENSG00000268388	ENSG00000169679	-0.04904738	0.4256538	-0.115962	0.3903401	-0.1497373	0.09832173	0.3780395	0.000425742
ENSG00000251562	ENSG00000169679	0.000614043	0.9920472	-0.05050392	0.7090837	-0.1495751	0.098691	-0.01619917	0.8844323
ENSG00000245694	ENSG00000169679	0.1808282	0.003078709	0.1401121	0.2985602	-0.02655019	0.7706684	-0.0847804	0.4460326
ENSG00000251562	ENSG00000156970	-0.02269817	0.7125005	-0.06021209	0.6563746	-0.1069371	0.239092	0.02544578	0.8193794
ENSG00000245694	ENSG00000156970	0.1109023	0.07094669	0.1549444	0.2497922	-0.01733659	0.8490559	-0.06778934	0.542574
ENSG00000268388	ENSG00000154473	0.05361214	0.3838108	0.4286074	0.0008799548	0.1155457	0.2031433	0.3637701	0.0007236828
ENSG00000245694	ENSG00000106245	0.1666444	0.006446495	0.2208906	0.0986963	-0.04973181	0.5848878	0.06467133	0.5613368
ENSG00000268388	ENSG00000106245	0.05103364	0.4071304	-0.1505466	0.2636498	0.04210008	0.6438303	0.155275	0.1610088
ENSG00000268388	ENSG00000110696	0.1254475	0.04091065	0.3417704	0.009267907	0.2106514	0.01935154	0.07966393	0.47405
ENSG00000268388	ENSG00000187479	0.08127606	0.186329	0.1253198	0.3529664	0.1121285	0.2169174	-0.1179719	0.2881497
ENSG00000268388	ENSG00000133641	0.09669475	0.1156481	0.1932958	0.1496847	0.08878829	0.3287742	0.08198567	0.4612202
ENSG00000251562	ENSG00000133641	0.04377883	0.4770907	0.1067127	0.4294845	-0.174187	0.05399709	-0.2577638	0.01864114
ENSG00000268388	ENSG00000111678	0.002451129	0.9682618	0.03884848	0.7741812	0.07551561	0.4064577	0.07264975	0.5139521
ENSG00000268388	ENSG00000204954	0.09587702	0.1187745	0.09956098	0.4612138	0.04242092	0.6413036	0.0357617	0.748236
ENSG00000245532	ENSG00000100802	0.1070719	0.08131976	0.03868613	0.7751002	0.3526711	6.315451e-05	0.2064623	0.06111453
ENSG00000245532	ENSG00000167173	-0.1381895	0.02419533	-0.02624877	0.8463194	-0.04786459	0.5990791	0.0958195	0.3888508
ENSG00000245532	ENSG00000258315	0.2512184	3.403887e-05	-0.01093986	0.9356275	0.07380812	0.4171813	0.4391949	3.271406e-05
ENSG00000268388	ENSG00000152242	0.1143192	0.06262893	0.3166796	0.01639342	0.2389177	0.007783314	0.2770086	0.01123782
ENSG00000245532	ENSG00000104979	-0.1390213	0.02334667	-0.2535893	0.05699068	-0.08828048	0.331559	-0.1076155	0.332859
ENSG00000268388	ENSG00000197223	0.04101099	0.5054116	0.2336541	0.08024427	0.08702392	0.3385144	0.01408198	0.8994521
ENSG00000268388	ENSG00000106392	0.02865802	0.641722	-0.04314497	0.7499773	-0.1044564	0.2502274	-0.01448264	0.8966068
ENSG00000251562	ENSG00000116922	-0.008027184	0.8963252	-0.07550846	0.5766774	-0.01117699	0.9023471	-0.1192795	0.2828014
ENSG00000268388	ENSG00000162817	-0.03108134	0.6138005	0.3938578	0.002435563	0.2626657	0.003334631	0.1093792	0.32495
ENSG00000268388	ENSG00000143633	0.05184493	0.3997042	0.3531061	0.007055357	0.1678617	0.06347356	0.1816793	0.1002203
ENSG00000268388	ENSG00000143110	-0.07387941	0.2297885	0.05832324	0.6665101	-0.1124388	0.2156401	-0.1716832	0.1206778
ENSG00000251562	ENSG00000143110	0.06472225	0.2929281	-0.1506691	0.2632568	-0.01896054	0.8351086	0.05839968	0.5999826
ENSG00000268388	ENSG00000239887	0.1493943	0.0147372	-0.01647301	0.9031989	0.0341418	0.7077393	0.1436995	0.1949587
ENSG00000268388	ENSG00000118292	0.01145469	0.8524866	0.2519971	0.0586205	0.154472	0.08801917	-0.1649016	0.1362872
ENSG00000245694	ENSG00000173918	0.08964705	0.1447989	-0.04053057	0.7646785	-0.2343873	0.009070264	-0.04761342	0.6690567
ENSG00000268388	ENSG00000145861	0.07855076	0.2015794	0.1085861	0.4213818	0.07560731	0.4058864	0.02199212	0.8435591
ENSG00000251562	ENSG00000145861	-0.1077548	0.07938557	-0.01608589	0.9054633	-0.0109994	0.9038912	0.0200033	0.8575507
ENSG00000245694	ENSG00000145861	-0.1432082	0.01945416	-0.04778044	0.7241303	-0.03742613	0.6810858	-0.1336187	0.2284846
ENSG00000251562	ENSG00000133466	-0.04313618	0.4835884	-0.1126397	0.4041514	0.1304284	0.1504622	-0.026778	0.8100958
ENSG00000268388	ENSG00000166278	-0.01323457	0.8298903	-0.09852602	0.4659086	-0.2023992	0.02476262	0.07048345	0.5266131
ENSG00000245694	ENSG00000166278	-0.08586747	0.1625817	0.06157629	0.6490923	-0.03364341	0.7118159	-0.1672837	0.1306388
ENSG00000251562	ENSG00000166278	-0.02426571	0.6936136	-0.1119361	0.4071124	-0.2019584	0.02508493	-0.1245127	0.2620612
ENSG00000251562	ENSG00000154642	0.1210357	0.04861062	0.2671642	0.04453298	-0.1091971	0.2292519	0.03728238	0.7379089
ENSG00000245694	ENSG00000198535	-0.0381344	0.535752	0.07960596	0.5561082	-0.06734521	0.4592338	-0.007854087	0.9438195
ENSG00000245694	ENSG00000111731	0.4131007	2.189331e-12	0.1717275	0.2014951	0.449434	1.84276e-07	0.07979773	0.4733054
ENSG00000268388	ENSG00000168887	0.05110871	0.4064399	0.2961885	0.02528049	0.3148445	0.0003899634	0.2912823	0.007547667
ENSG00000245694	ENSG00000125730	0.1176265	0.05535836	0.07610533	0.5736596	-0.07743963	0.3945709	0.133229	0.2298569
ENSG00000268388	ENSG00000114529	-0.0266649	0.6650727	0.1562958	0.2456352	0.04182833	0.6459734	0.06433238	0.5633949
ENSG00000251562	ENSG00000224389	-0.02306059	0.7081176	-0.1390267	0.3023561	-0.2754848	0.002042498	-0.1010762	0.3632371
ENSG00000268388	ENSG00000123843	-0.002084615	0.9730056	-0.1768019	0.1882934	-0.006353225	0.9443991	0.4392357	3.265255e-05
ENSG00000245694	ENSG00000164096	0.1725437	0.004771834	0.2828255	0.03303044	-0.02771295	0.7609209	0.002163866	0.9845102
ENSG00000268388	ENSG00000151470	0.01251342	0.8390299	0.08255223	0.5415365	0.105259	0.2465862	0.09863655	0.374993
ENSG00000245694	ENSG00000151470	0.2176343	0.0003492293	0.4043217	0.001812853	0.276207	0.001985472	0.07264121	0.5140017
ENSG00000245694	ENSG00000205208	0.1972352	0.001222919	0.4004147	0.002026395	0.1406605	0.1207107	-0.05545545	0.6185231
ENSG00000268388	ENSG00000243449	-0.03517815	0.5678552	-0.2569494	0.05367137	-0.2202174	0.01438446	0.02191091	0.8441295
ENSG00000268388	ENSG00000082213	0.1493617	0.01475913	0.2446711	0.06661088	0.03929073	0.6661247	0.4561389	1.466121e-05
ENSG00000268388	ENSG00000153790	0.01887897	0.7592362	0.1062679	0.4314215	0.02907203	0.749575	-0.0362709	0.7447729
ENSG00000245532	ENSG00000176919	-0.05925371	0.3357012	0.05741063	0.6714286	0.02134563	0.8147179	-0.003813077	0.972708
ENSG00000251562	ENSG00000165118	-0.03685372	0.5495473	-0.02020255	0.8814259	-0.2391141	0.007731365	-0.1947267	0.07772044
ENSG00000268388	ENSG00000165118	0.1046686	0.08843019	0.4046986	0.001793355	0.1973551	0.02867011	0.3051732	0.005026218
ENSG00000251562	ENSG00000147894	0.2483389	4.21167e-05	0.1173502	0.3846529	0.4652492	5.899355e-08	0.4096374	0.000120273
ENSG00000251562	ENSG00000185015	0.3168902	1.286891e-07	0.1684574	0.210343	0.1126672	0.2147033	-0.04898071	0.6601311
ENSG00000251562	ENSG00000104267	-0.06186268	0.3148192	0.09422598	0.485688	-0.05291392	0.5610657	-0.131144	0.2372967
ENSG00000268388	ENSG00000135932	0.04625097	0.4525442	0.1878267	0.1617736	0.1085231	0.2321564	0.2714989	0.01303594
ENSG00000251562	ENSG00000135932	0.02394327	0.6974835	0.0263989	0.8454511	-0.1952237	0.03047242	-0.2525834	0.02123746
ENSG00000268388	ENSG00000102547	0.06112623	0.3206258	-0.03802916	0.778822	0.2414048	0.007147839	0.3167616	0.003527377
ENSG00000245694	ENSG00000102547	0.03245446	0.5982198	0.01927846	0.8868132	-0.02630315	0.7727441	-0.1287618	0.245999
ENSG00000251562	ENSG00000134508	-0.04539846	0.4609279	0.05086514	0.7070962	-0.02489952	0.7845674	-0.126616	0.2540238
ENSG00000268388	ENSG00000158966	0.04665595	0.4485918	0.5848142	1.779166e-06	0.3009972	0.0007171384	0.4276126	5.528038e-05
ENSG00000268388	ENSG00000141837	0.02936678	0.6335011	0.008398992	0.9505571	0.2352758	0.008804013	0.2765464	0.01137986
ENSG00000251562	ENSG00000151067	0.09285213	0.1309145	0.1348894	0.3171112	0.3052244	0.0005973026	0.1887903	0.08739833
ENSG00000245532	ENSG00000006283	0.1391015	0.02326623	-0.06812161	0.6146141	-0.04236641	0.6417326	-0.06369071	0.5673007
ENSG00000268388	ENSG00000153956	0.08946852	0.1456041	0.02306497	0.8647732	0.06310638	0.4880403	0.03183808	0.7750832
ENSG00000268388	ENSG00000165995	0.0240626	0.6960505	0.138028	0.3058765	0.4074089	2.914038e-06	0.2501167	0.02257863
ENSG00000268388	ENSG00000167535	0.04066842	0.508977	0.05902813	0.6627206	-0.04093007	0.6530783	0.01045391	0.9252698
ENSG00000245532	ENSG00000075461	-0.05276609	0.3913712	-0.03299887	0.8074765	-0.001788756	0.984334	-0.06754327	0.5440436
ENSG00000251562	ENSG00000075461	-0.05669521	0.3570206	-0.0445437	0.7421478	0.02496446	0.7840193	-0.05661289	0.6112051
ENSG00000268388	ENSG00000075429	-0.009995944	0.871097	-0.1250536	0.353998	-0.03923601	0.6665619	-0.04820066	0.6652176
ENSG00000251562	ENSG00000116161	-0.09326181	0.1292164	-0.1742268	0.1949132	-0.317931	0.0003390643	-0.1965265	0.07496182
ENSG00000268388	ENSG00000182985	-0.07103082	0.2483032	0.02578011	0.8490309	0.03631907	0.6900282	0.4329681	4.347608e-05
ENSG00000245532	ENSG00000105767	0.1308172	0.03295029	0.3435996	0.008874604	-0.1163233	0.2000991	-0.2037127	0.06472023
ENSG00000268388	ENSG00000172137	-0.01095453	0.8588589	-0.02513005	0.8527948	-0.03672234	0.6867657	0.06414751	0.5645188
ENSG00000251562	ENSG00000136436	-0.038837	0.5282581	-0.1568354	0.2439885	-0.01143658	0.9000906	-0.05018485	0.6523096
ENSG00000245694	ENSG00000122786	0.05267749	0.3921681	0.2727433	0.04010739	0.04203348	0.6443552	-0.05564546	0.6173191
ENSG00000245694	ENSG00000138172	0.01061167	0.8632325	-0.02707323	0.8415536	-0.005264218	0.9539181	-0.09760074	0.3800532
ENSG00000251562	ENSG00000198668	-0.09571617	0.1193971	-0.06145219	0.6497534	-0.1525714	0.09204644	-0.1356826	0.2213124
ENSG00000268388	ENSG00000198668	0.1054812	0.08597239	0.5550047	7.449907e-06	0.3388092	0.000126476	0.2639143	0.01591679
ENSG00000245694	ENSG00000198668	-0.01448937	0.8140427	0.09850789	0.465991	-0.07165922	0.4309086	-0.282652	0.009623992
ENSG00000245694	ENSG00000143933	0.1715501	0.005023093	0.4154338	0.001311044	0.1758233	0.0517453	-0.02027635	0.8556271
ENSG00000245532	ENSG00000160014	-0.1090909	0.07570918	-0.01454713	0.914471	-0.1885859	0.03671258	-0.1547216	0.162525
ENSG00000251562	ENSG00000160014	-0.1745737	0.004293339	-0.01780025	0.8954415	-0.2563041	0.004216588	-0.2383456	0.03001621
ENSG00000251562	ENSG00000179218	-0.1052642	0.08662321	-0.1231046	0.361608	-0.3560967	5.292761e-05	-0.2998276	0.005890891
ENSG00000268388	ENSG00000128595	0.1107109	0.07143813	-0.04560612	0.7362181	-5.919672e-05	0.9994815	0.1679826	0.129016
ENSG00000245694	ENSG00000134072	0.34871	5.065813e-09	0.1241412	0.3575481	0.1249364	0.168554	-0.01979713	0.8590037
ENSG00000268388	ENSG00000134072	0.01266476	0.83711	0.3635894	0.005434794	0.2187731	0.0150546	0.1362269	0.2194475
ENSG00000245694	ENSG00000183049	0.08976086	0.1442874	0.05245183	0.6983888	0.1203526	0.1848492	-0.1700747	0.1242496
ENSG00000251562	ENSG00000183049	0.07532232	0.2207921	0.1603107	0.2335641	0.03532102	0.6981268	-0.02747794	0.8052287
ENSG00000268388	ENSG00000183049	0.2070832	0.0006777343	0.5541437	7.748732e-06	0.2251981	0.01226861	0.2995867	0.005932788
ENSG00000251562	ENSG00000008118	-0.01754733	0.7757496	0.8560625	2.14102e-17	0.1468298	0.1051055	0.0358054	0.7479386
ENSG00000268388	ENSG00000145349	0.0467704	0.4474784	0.1518151	0.2596009	0.1088026	0.2309487	-0.1033062	0.3526917
ENSG00000245694	ENSG00000145349	0.289204	1.606813e-06	0.2248597	0.09263604	0.1479604	0.1024253	0.02523971	0.8208176
ENSG00000245694	ENSG00000164615	0.2093814	0.0005881966	0.4531961	0.0003999848	0.06360839	0.4845792	0.03640436	0.7438661
ENSG00000251562	ENSG00000130559	0.04144353	0.5009286	-0.1092643	0.4184702	-0.05549239	0.5421093	-0.04308731	0.6989261
ENSG00000268388	ENSG00000171735	0.05912031	0.3367923	0.1731051	0.1978478	0.2188782	0.01500493	0.0756445	0.4967087
ENSG00000245532	ENSG00000108509	0.1973016	0.001218171	0.1304023	0.3336236	0.3423059	0.0001064759	0.368145	0.0006166307
ENSG00000268388	ENSG00000108509	0.1526898	0.01265964	0.4829967	0.0001415813	0.3282729	0.0002098789	0.06767362	0.5432649
ENSG00000251562	ENSG00000108509	-0.01688494	0.7840018	-0.1646861	0.220882	0.230755	0.01023406	0.2756516	0.01165934
ENSG00000245694	ENSG00000111530	0.1992136	0.00108856	0.4723797	0.0002072267	0.1087911	0.2309983	-0.0788383	0.4786583
ENSG00000268388	ENSG00000131236	0.07499681	0.2227994	0.4009429	0.001996274	0.1589417	0.07910019	0.1054764	0.3426138
ENSG00000268388	ENSG00000042493	-0.1025436	0.09512502	-0.1002218	0.4582294	-0.2476384	0.005752744	-0.05500005	0.6214127
ENSG00000251562	ENSG00000014216	-0.1524479	0.01280281	-0.07319911	0.5884218	-0.2290477	0.01082502	-0.246134	0.02489637
ENSG00000245694	ENSG00000149260	0.08047731	0.1907081	0.1714035	0.2023597	0.135314	0.1356326	-0.234714	0.03269155
ENSG00000268388	ENSG00000131375	0.0995149	0.1053575	0.3145442	0.01717336	0.2430997	0.006741578	0.6584295	1.333335e-11
ENSG00000251562	ENSG00000131375	0.2313004	0.0001410191	0.4107673	0.001504197	-0.02381342	0.7937501	-0.06358421	0.5679502
ENSG00000245694	ENSG00000126247	-0.02998375	0.6263812	0.09570414	0.4788393	-0.1529548	0.0912225	-0.1344182	0.2256873
ENSG00000245532	ENSG00000126247	-0.2561484	2.350011e-05	-0.2367287	0.076235	-0.2196126	0.01466182	-0.2538578	0.02057169
ENSG00000254662	ENSG00000135387	0.1259631	0.0400818	0.01095744	0.9355243	0.2165374	0.01614551	0.03786577	0.7339591
ENSG00000257178	ENSG00000135387	0.08564581	0.1636733	0.08778776	0.516109	0.04960715	0.5858305	0.006215766	0.955525
ENSG00000263731	ENSG00000135387	0.0267892	0.6636067	-0.09254421	0.4935423	0.07376823	0.4174338	-0.01602237	0.8856851
ENSG00000226706	ENSG00000135387	-0.103343	0.09256074	-0.1551883	0.2490385	-0.1330812	0.1422652	-0.09188887	0.4086898
ENSG00000228352	ENSG00000135387	0.07689491	0.2112764	-0.01899171	0.888486	-0.07737249	0.3949822	0.1029256	0.3544779
ENSG00000234741	ENSG00000135387	0.1847445	0.002486473	-0.1070518	0.4280116	0.06580873	0.4695653	0.1468496	0.185248
ENSG00000233429	ENSG00000135387	-0.07531735	0.2208227	0.04179257	0.7575714	-0.25877	0.003852546	-0.2156599	0.05022229
ENSG00000245910	ENSG00000135387	0.02186533	0.7226078	-0.1746606	0.1937866	-0.1038319	0.253086	0.03644499	0.74359
ENSG00000265148	ENSG00000135387	0.08826626	0.1511154	0.1619385	0.2287887	0.2050892	0.02287176	0.05264182	0.6364669
ENSG00000225457	ENSG00000135387	0.08363322	0.1738374	0.281672	0.03378331	0.15038	0.09687004	0.1497339	0.1766689
ENSG00000254369	ENSG00000135387	0.1889436	0.001968202	0.3892759	0.002763572	0.142696	0.1153755	0.05610374	0.6144196
ENSG00000233098	ENSG00000135387	0.2605452	1.67804e-05	0.09876628	0.4648164	0.1572205	0.08244474	0.2420022	0.02751146
ENSG00000264235	ENSG00000135387	0.02010782	0.7440936	0.2251914	0.092143	-0.09402844	0.3009155	0.01072945	0.923306
ENSG00000269609	ENSG00000135387	-0.03086242	0.616301	0.1780801	0.1850682	0.01380846	0.8795129	-0.1005439	0.3657828
ENSG00000177410	ENSG00000135387	-0.01936617	0.7532212	-0.2653997	0.0460133	-0.118271	0.1926179	0.2576132	0.01871259
ENSG00000236144	ENSG00000135387	-0.1301056	0.03392285	-0.006370201	0.9624902	-0.2545961	0.004486501	-0.01284744	0.9082268
ENSG00000260464	ENSG00000135387	0.4722346	3.517386e-16	0.5030423	6.659971e-05	0.4053575	3.30354e-06	0.3210014	0.003088006
ENSG00000240571	ENSG00000135387	0.4370591	7.785121e-14	0.2103511	0.1162846	0.450129	1.754896e-07	0.404094	0.0001515262
ENSG00000245322	ENSG00000135387	0.06227598	0.3115908	0.1493412	0.2675363	-0.01939371	0.8313968	0.05439575	0.6252558
ENSG00000229807	ENSG00000135387	0.1535356	0.01216985	0.2166469	0.1055118	0.1358347	0.1341201	0.09364979	0.3997298
ENSG00000264772	ENSG00000135387	-0.1361488	0.02639083	-0.09841128	0.4664306	-0.2401027	0.00747457	-0.170112	0.124166
ENSG00000226330	ENSG00000135387	0.4193896	9.353489e-13	0.3863131	0.002996018	0.5209018	6.556637e-10	0.2975028	0.006306299
ENSG00000232677	ENSG00000135387	0.4160661	1.46933e-12	0.2262059	0.09064781	0.3624445	3.794712e-05	0.1611424	0.1455744
ENSG00000186019	ENSG00000135387	0.1735944	0.004518503	0.3281386	0.0127052	0.1165387	0.1992614	0.2575642	0.01873587
ENSG00000235079	ENSG00000135387	0.07018567	0.2539906	0.09110968	0.5002938	0.1448493	0.1099327	0.2902556	0.007772018
