lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000245694	ENSG00000255150	-0.09653762	0.1948306	-0.05642525	0.1608784	0.133698	0.03498089	-0.2213523	0.3483041
ENSG00000229152	ENSG00000141543	-0.05798492	0.4368496	-0.0523703	0.1931841	-0.08711744	0.1705684	-0.1578123	0.5063714
ENSG00000235897	ENSG00000141543	0.01486048	0.8421779	0.04202318	0.2965444	-0.01051155	0.8689129	0.1847463	0.4355325
ENSG00000233237	ENSG00000141543	-0.01401369	0.8510635	-0.06398438	0.1117615	-0.05664539	0.3734302	-0.5042825	0.02337061
ENSG00000235947	ENSG00000141543	-0.1597873	0.03118848	0.007782453	0.8467736	-0.04543244	0.4754294	-0.2897341	0.2153125
ENSG00000235890	ENSG00000141543	-0.005210595	0.9443442	0.04663102	0.2466798	0.1019097	0.1086711	-0.02957059	0.9015092
ENSG00000186594	ENSG00000141543	0.01385706	0.8527091	-0.0698877	0.08231727	-0.1050607	0.09811344	0.1178095	0.6208369
ENSG00000228791	ENSG00000141543	-0.06820443	0.3602681	-0.1393985	0.000504829	-0.02753797	0.6654236	-0.4824865	0.03119338
ENSG00000233220	ENSG00000141543	-0.1565963	0.03476494	-0.01863351	0.6435799	0.04136518	0.5158697	-0.06493278	0.7856397
ENSG00000224032	ENSG00000141543	0.03555311	0.6337299	0.003471869	0.9313036	-0.0831275	0.1910791	-0.1666108	0.4826414
ENSG00000231177	ENSG00000141543	-0.2814751	0.0001184735	-0.1206151	0.002648974	-0.1285233	0.04273707	-0.1392961	0.5580725
ENSG00000261485	ENSG00000141543	0.00749766	0.9199843	-0.05488586	0.1726266	-0.01056581	0.8682425	-0.3259465	0.160776
ENSG00000229589	ENSG00000141543	0.002232665	0.9761366	0.1120746	0.00524566	0.04114754	0.5180825	-0.2518021	0.2841869
ENSG00000227036	ENSG00000141543	-0.03724799	0.6176287	0.1421954	0.00038717	0.06420617	0.3129267	-0.07435912	0.7553724
ENSG00000247950	ENSG00000141543	-0.01176352	0.8747637	-0.003269489	0.935299	0.01632947	0.7976457	-0.3575488	0.1216873
ENSG00000225506	ENSG00000141543	-0.09657261	0.1946681	-0.02197989	0.5851939	0.02177664	0.7323952	0.07462142	0.7545349
ENSG00000270959	ENSG00000141543	-0.02505027	0.7371191	-0.07480168	0.06290125	-0.1391198	0.02816996	-0.3030069	0.1940745
ENSG00000249740	ENSG00000141543	-0.07605391	0.3075232	-0.1041804	0.009492135	-0.1152164	0.06952613	-0.3636547	0.1149988
ENSG00000270641	ENSG00000141543	-0.1689303	0.0226254	-0.05570726	0.1662806	0.01390872	0.8271314	0.001287775	0.9957008
ENSG00000117242	ENSG00000141543	0.04360094	0.5589283	0.01907745	0.6356959	0.06721831	0.2907191	-0.05505521	0.817676
ENSG00000232284	ENSG00000141543	-0.1457138	0.04967748	-0.1939825	1.157735e-06	-0.1718463	0.006561923	-0.2123149	0.3688281
ENSG00000244161	ENSG00000141543	-0.04893222	0.5118392	-0.02660156	0.5088572	0.1155893	0.0686222	-0.2619388	0.2645857
ENSG00000178977	ENSG00000141543	-0.07740529	0.2989821	-0.09964605	0.0131261	-0.08712964	0.1705083	-0.1091437	0.6469172
ENSG00000117242	ENSG00000066044	0.1605931	0.03033654	0.3008877	2.028351e-14	0.1979546	0.001694819	0.4573186	0.04262865
ENSG00000186594	ENSG00000066044	-0.1478545	0.04638369	-0.1518115	0.0001498077	-0.04887086	0.4426371	0.06624523	0.7814067
ENSG00000224032	ENSG00000066044	0.0146192	0.8447076	-0.02320147	0.5645093	-0.08826153	0.1650011	0.01485943	0.9504214
ENSG00000231177	ENSG00000066044	-0.1887735	0.01070648	-0.03954292	0.3259953	-0.002861961	0.9641601	-0.1248745	0.5998904
ENSG00000229152	ENSG00000120690	0.3823394	1.002508e-07	0.4148152	3.856764e-27	0.4224387	3.37836e-12	0.4538453	0.04443188
ENSG00000245694	ENSG00000012660	0.1715761	0.02056152	0.2640669	2.464286e-11	0.2352852	0.0001791105	-0.1303003	0.5840057
ENSG00000251562	ENSG00000154920	-0.05919619	0.4273152	-0.02628691	0.5138841	-0.0208957	0.742832	0.01059184	0.96465
ENSG00000245694	ENSG00000154920	0.01767158	0.8128285	0.02205357	0.5839364	0.01136141	0.8584216	0.3400837	0.1423441
ENSG00000245532	ENSG00000106991	-0.1509489	0.04194637	-0.06288678	0.118055	0.018327	0.7735272	0.1875725	0.4284168
ENSG00000224209	ENSG00000100393	0.114103	0.1250934	0.1482849	0.0002136412	-0.008747457	0.8907616	0.09434578	0.6923677
ENSG00000234456	ENSG00000100393	0.2811757	0.0001205549	0.2562366	9.76541e-11	0.2343	0.000190986	0.5577057	0.01061703
ENSG00000229152	ENSG00000100393	0.2964129	4.845358e-05	0.3706246	1.369046e-21	0.2555686	4.494254e-05	0.5752106	0.007968291
ENSG00000235947	ENSG00000100393	0.2040364	0.005731472	0.2053998	2.53601e-07	0.1176994	0.06368624	0.3225744	0.1654049
ENSG00000178977	ENSG00000100393	0.02354674	0.7523684	0.08226788	0.04074326	0.08927066	0.1602043	0.02545222	0.9151751
ENSG00000235890	ENSG00000100393	-0.1103558	0.1380592	0.009749634	0.8087154	0.05466521	0.3903932	-0.1359488	0.567662
ENSG00000214049	ENSG00000116016	0.04897825	0.5114418	0.005278386	0.8957277	0.0527062	0.4076248	0.03723927	0.8761362
ENSG00000245532	ENSG00000049283	-0.02636543	0.7238637	-0.03625425	0.3678711	-0.05657286	0.3740434	0.3485209	0.1320789
ENSG00000251562	ENSG00000186871	-0.04009136	0.5910248	-0.01453465	0.7181697	-0.009828428	0.8773627	0.3254399	0.1614657
ENSG00000204625	ENSG00000157554	-0.04458004	0.5501261	-0.005348278	0.894355	0.1227261	0.05309362	-0.02841409	0.9053443
ENSG00000233016	ENSG00000157554	-0.1074695	0.1487278	-0.1165598	0.003684083	0.03347306	0.5991067	-0.08850675	0.7105947
ENSG00000225077	ENSG00000157554	-0.1472571	0.047284	-0.1803831	6.304757e-06	-0.2070863	0.001012506	-0.1693881	0.4752675
ENSG00000204528	ENSG00000157554	-0.04210609	0.5724964	-0.01194398	0.7667928	-0.06080663	0.33929	0.09804393	0.6809065
ENSG00000223979	ENSG00000157554	-0.11266	0.12997	-0.01564413	0.6976768	-0.1369796	0.03070911	0.1354968	0.5689624
ENSG00000230641	ENSG00000157554	-0.1132932	0.1278125	-0.1184022	0.003175249	-0.1374587	0.03012434	0.009386364	0.9686713
ENSG00000251562	ENSG00000157554	-0.07887222	0.28989	-0.02375501	0.5552534	-0.01723927	0.7866353	0.07886918	0.7410086
ENSG00000235890	ENSG00000157554	-0.07805751	0.2949165	-0.05556904	0.1673361	0.0158507	0.803456	0.1103392	0.6432946
ENSG00000255717	ENSG00000157554	-0.174292	0.01861425	-0.2300119	7.086819e-09	-0.08476365	0.1824602	-0.09930862	0.6770023
ENSG00000234741	ENSG00000157554	-0.1603743	0.03056588	-0.111092	0.005658872	-0.01076522	0.865779	-0.05524656	0.8170526
ENSG00000254389	ENSG00000157554	-0.1858012	0.01203112	-0.1983214	6.568994e-07	-0.2155257	0.0006167112	-0.174199	0.4626293
ENSG00000177410	ENSG00000157554	-0.1349984	0.06921606	-0.08509867	0.03427753	-0.1353987	0.03270806	-0.2873479	0.2192867
ENSG00000198221	ENSG00000157554	-0.07909919	0.2884999	-0.04075686	0.3113516	0.0561819	0.3773594	0.1228862	0.605756
ENSG00000264575	ENSG00000157554	0.01880172	0.8011	-0.007271735	0.8567166	0.04998445	0.432299	0.3566855	0.122655
ENSG00000237864	ENSG00000157554	-0.05903022	0.4286144	0.01989147	0.6213467	0.05004878	0.4317061	-0.2392271	0.3097166
ENSG00000229152	ENSG00000157554	0.2066055	0.005137019	0.2133857	8.317655e-08	0.3991195	6.147281e-11	0.3513572	0.1287489
ENSG00000174365	ENSG00000157554	-0.057648	0.4395231	-0.04185146	0.2985243	-0.03998925	0.5299411	-0.131178	0.581453
ENSG00000231133	ENSG00000157554	-0.06671905	0.3708484	-0.02573861	0.5227054	-0.1338605	0.03475819	0.03939703	0.8690168
ENSG00000247400	ENSG00000157554	0.005797588	0.9380862	-0.07129867	0.07630148	-0.01804524	0.7769167	0.1172579	0.6224847
ENSG00000227456	ENSG00000157554	0.1406904	0.0581755	0.1325741	0.0009452177	0.1620032	0.01045398	-0.1690153	0.476254
ENSG00000185433	ENSG00000157554	-0.08979388	0.2280196	-0.02915367	0.4690518	-0.02890723	0.6498662	0.2145959	0.3635844
ENSG00000225855	ENSG00000157554	-0.1407419	0.05808266	-0.0220118	0.584649	0.1052652	0.09745739	-0.3262962	0.1603011
ENSG00000224965	ENSG00000157554	-0.121922	0.1010868	-0.07608956	0.05849054	0.07589725	0.2327385	0.1571695	0.5081269
ENSG00000176124	ENSG00000157554	-0.1084048	0.1452044	-0.04962409	0.2176142	-0.01927936	0.7621028	0.0798613	0.7378597
ENSG00000218510	ENSG00000157554	0.09163269	0.2185978	0.1120164	0.005269358	0.2264366	0.0003157445	0.2432753	0.3013516
ENSG00000237803	ENSG00000157554	0.1103729	0.1379977	0.2523747	1.893878e-10	0.4376903	4.472629e-13	0.7505526	0.0001376301
ENSG00000235823	ENSG00000157554	-0.1180083	0.1126036	-0.1686778	2.460045e-05	-0.2076529	0.0009799432	-0.4025064	0.07849947
ENSG00000247095	ENSG00000157554	-0.2992876	4.056005e-05	-0.2707155	7.383765e-12	-0.2410534	0.0001223255	-0.3187355	0.1707849
ENSG00000224209	ENSG00000157554	-0.1276985	0.08581156	-0.05479535	0.1733368	-0.07714145	0.2251471	-0.02569669	0.9143632
ENSG00000198468	ENSG00000157554	0.07071423	0.3428229	-0.01435461	0.7215149	0.05550995	0.3831007	0.04941925	0.8360843
ENSG00000205837	ENSG00000157554	-0.07515778	0.3132745	-0.142144	0.0003890829	0.08290754	0.1922601	-0.03273738	0.8910189
ENSG00000244349	ENSG00000157554	0.1499472	0.04334215	-0.009207917	0.8191549	0.04440372	0.4854915	0.2577323	0.2726135
ENSG00000240990	ENSG00000157554	-0.03870764	0.6039064	-0.0702854	0.08058404	-0.04953725	0.4364339	0.053181	0.8237879
ENSG00000258655	ENSG00000157554	0.03002892	0.687381	-0.036341	0.3667254	0.04835181	0.4475032	0.2462483	0.2952968
ENSG00000225783	ENSG00000157554	0.1730101	0.01951248	0.1344469	0.0007980341	0.1780706	0.004827464	0.3051118	0.1908405
ENSG00000233237	ENSG00000157554	0.05793699	0.4372293	0.08982241	0.02543329	0.1467502	0.02052646	0.3316311	0.1531766
ENSG00000231607	ENSG00000157554	-0.1371162	0.064924	-0.0175563	0.6628757	0.03782993	0.5524083	-0.1318191	0.5795915
ENSG00000242242	ENSG00000157554	-0.03661465	0.6236246	0.00530212	0.8952615	-0.07994765	0.2086746	-0.01101099	0.963252
ENSG00000215386	ENSG00000157554	0.1791702	0.01551623	0.1703126	2.044952e-05	0.1751753	0.00557516	0.8295816	6.093229e-06
ENSG00000231074	ENSG00000157554	0.1368524	0.06544637	0.0900148	0.02511928	0.156191	0.01360933	0.0621723	0.7945618
ENSG00000224418	ENSG00000157554	-0.0749725	0.3144723	-0.12386	0.002020048	0.09005563	0.1565461	0.04170221	0.8614217
ENSG00000255198	ENSG00000157554	-0.09172925	0.2181108	-0.1872566	2.718336e-06	-0.1951729	0.001974179	-0.233432	0.3219327
ENSG00000228022	ENSG00000157554	-0.0053384	0.9429813	0.05948898	0.1393044	-0.003043673	0.9618862	-0.2206133	0.3499569
ENSG00000232118	ENSG00000157554	0.07389979	0.3214659	0.141782	0.0004027832	0.1992096	0.001581035	0.4900724	0.02826757
ENSG00000229140	ENSG00000157554	-0.1297866	0.08076806	-0.0388723	0.3342736	-0.1364138	0.03141228	-0.0466374	0.8452014
ENSG00000225978	ENSG00000157554	-0.02841815	0.7033389	-0.005533356	0.8907217	-0.08608779	0.1756974	0.1567621	0.5092407
ENSG00000232860	ENSG00000157554	0.004939187	0.9472388	0.03025671	0.4523947	-0.02370482	0.7097247	0.4220156	0.06381599
ENSG00000225470	ENSG00000157554	-0.02048071	0.783758	0.02803797	0.4862389	0.0691492	0.2770513	0.3423967	0.139476
ENSG00000229325	ENSG00000157554	0.2491834	0.0006934032	0.06052435	0.1325392	0.09834677	0.1216628	0.3281236	0.1578355
ENSG00000245694	ENSG00000157554	-0.08770069	0.2390897	-0.0262224	0.514918	0.07423861	0.2431367	-0.08275312	0.7287044
ENSG00000224843	ENSG00000157554	0.03799253	0.6106123	-0.1457023	0.0002756931	0.02123712	0.7387814	0.1867443	0.4304955
ENSG00000223768	ENSG00000157554	0.1726582	0.01976548	0.07211743	0.07297783	0.1714479	0.006689909	0.2823928	0.227692
ENSG00000186615	ENSG00000157554	0.03496056	0.6394003	0.0356096	0.3764554	0.01578989	0.8041947	-0.06593313	0.7824127
ENSG00000249859	ENSG00000157554	-0.1050187	0.1582674	-0.1231401	0.002146422	-0.1280088	0.0435818	-0.1184582	0.6189016
ENSG00000238197	ENSG00000157554	0.1185651	0.1109052	0.04559693	0.2573258	0.1401596	0.02700262	0.3371499	0.1460412
ENSG00000226051	ENSG00000157554	-0.06585096	0.3771194	-0.04059602	0.3132665	0.004039998	0.9494244	-0.2657382	0.2574639
ENSG00000230978	ENSG00000157554	0.02286855	0.7592788	-0.04239807	0.2922524	-0.08191179	0.1976735	-0.3388582	0.1438804
ENSG00000224157	ENSG00000157554	-0.1722783	0.02004183	-0.07819602	0.05183035	-0.06276134	0.323963	0.2520326	0.2837315
ENSG00000180769	ENSG00000157554	0.3515545	1.137112e-06	0.2869707	3.363941e-13	0.3175159	3.085276e-07	0.7829463	4.477576e-05
ENSG00000203801	ENSG00000157554	-0.06926562	0.3528256	-0.02274634	0.5721748	0.06498115	0.3071096	-0.2804258	0.231086
ENSG00000215417	ENSG00000157554	0.04025757	0.5894859	-0.09092927	0.0236721	0.167644	0.008028865	0.1259006	0.5968728
ENSG00000228817	ENSG00000157554	-0.07656322	0.3042856	-0.01335872	0.7401127	0.130216	0.04005461	0.3529437	0.1269123
ENSG00000233429	ENSG00000157554	0.170162	0.02164333	0.1683834	2.542812e-05	0.3566259	7.010836e-09	0.6527842	0.001807607
ENSG00000174680	ENSG00000157554	0.1280883	0.08485144	0.09879113	0.01393463	0.2228038	0.0003960069	0.6089564	0.004375932
ENSG00000232973	ENSG00000157554	-0.01153324	0.8771958	0.05170296	0.1989272	0.1299111	0.04052711	0.4644599	0.03909892
ENSG00000230366	ENSG00000157554	-0.02641983	0.7233171	-0.1135679	0.004669609	-0.05495997	0.3878391	0.03546709	0.8819903
ENSG00000245532	ENSG00000157554	-0.07523738	0.3127608	0.008707282	0.8288312	0.1033012	0.1039035	-0.01496847	0.950058
ENSG00000152931	ENSG00000157554	-0.1046486	0.159747	-0.05216037	0.1949775	-0.1011214	0.1114472	0.3550802	0.1244688
ENSG00000196668	ENSG00000157554	-0.1741893	0.01868486	-0.03469913	0.3887872	-0.04917069	0.4398398	-0.1226245	0.6065297
ENSG00000205861	ENSG00000157554	-0.1124966	0.1305314	-0.01563119	0.6979145	-0.01548709	0.8078759	0.005464657	0.9817579
ENSG00000229847	ENSG00000157554	0.5154052	9.702026e-14	0.4120826	8.999061e-27	0.5526631	2.571786e-21	0.7632677	9.042981e-05
ENSG00000178977	ENSG00000157554	0.0580615	0.4362433	0.1983765	6.521324e-07	0.1248048	0.04916311	0.1674583	0.4803852
ENSG00000197989	ENSG00000157554	-0.07049555	0.3443213	-0.2185464	3.953488e-08	0.04857843	0.4453749	0.01752156	0.9415526
ENSG00000130600	ENSG00000157554	0.2316053	0.00165585	0.1760074	1.059833e-05	0.07106097	0.2639542	0.1245917	0.6007233
ENSG00000245910	ENSG00000157554	-0.1455386	0.04995548	-0.2124834	9.454931e-08	-0.1786049	0.004699778	-0.1245774	0.6007654
ENSG00000228223	ENSG00000157554	0.2496709	0.000676255	0.2039707	3.081713e-07	0.2842674	5.177476e-06	0.7664704	8.102457e-05
ENSG00000226950	ENSG00000157554	-0.1723786	0.01996856	-0.1892909	2.106509e-06	-0.1818898	0.00397939	0.03789709	0.8739648
ENSG00000175611	ENSG00000157554	0.01228057	0.8693071	-0.007484302	0.8525753	0.06145946	0.3341205	0.4295417	0.05874357
ENSG00000215374	ENSG00000157554	0.2867728	8.677337e-05	0.2545635	1.302873e-10	0.3458024	2.106476e-08	0.483245	0.0308906
ENSG00000240498	ENSG00000157554	-0.1089241	0.143276	-0.1455891	0.0002787649	-0.08229239	0.1955914	-0.08837491	0.711008
ENSG00000256650	ENSG00000157554	-0.00587458	0.9372656	0.03400541	0.3983459	0.1568086	0.01323835	0.366522	0.1119508
ENSG00000185186	ENSG00000157554	0.07119858	0.3395189	0.03005118	0.4554729	0.03503203	0.5821935	-0.06788115	0.7761386
ENSG00000247092	ENSG00000157554	-0.09356319	0.2090082	-0.118134	0.003245109	0.04603201	0.4696176	0.219082	0.3533964
ENSG00000241313	ENSG00000157554	-0.02490507	0.7385873	-0.1419791	0.0003952655	0.1408955	0.02620174	-0.005162256	0.9827672
ENSG00000177640	ENSG00000157554	-0.08189348	0.2717513	0.0488322	0.2250537	0.04662281	0.4639293	-0.08853759	0.710498
ENSG00000214851	ENSG00000157554	-0.001518753	0.9837658	0.01364753	0.7347032	0.2419428	0.0001152453	0.6630521	0.001440246
ENSG00000227354	ENSG00000157554	0.22042	0.002789742	0.1715314	1.77977e-05	0.19138	0.002422867	0.6982579	0.0006171907
ENSG00000182165	ENSG00000157554	-0.08111293	0.2763619	-0.01232611	0.7595576	-0.1227691	0.05300985	-0.1085444	0.6487357
ENSG00000179935	ENSG00000157554	-0.04287062	0.5655377	-0.09300188	0.02065673	0.07174316	0.2593851	0.1094077	0.6461165
ENSG00000235641	ENSG00000157554	-0.04531015	0.5436069	0.01103676	0.7840502	0.0310143	0.6262214	0.07003789	0.7692078
ENSG00000251191	ENSG00000157554	-0.04127087	0.5801442	-0.002255416	0.9553412	-0.07540312	0.2358029	0.00778891	0.9740012
ENSG00000236953	ENSG00000157554	0.00726986	0.9224077	0.04601199	0.2530151	0.08691258	0.1715799	-0.07913748	0.7401566
ENSG00000253738	ENSG00000157554	0.1189451	0.1097574	-0.01339793	0.7393776	-0.04557776	0.4740172	0.3122817	0.1800974
ENSG00000234608	ENSG00000157554	-0.100345	0.1777211	-0.1619397	5.174221e-05	-0.0614194	0.3344363	0.1222709	0.6075758
ENSG00000233532	ENSG00000157554	-0.06458732	0.3863629	-0.06899587	0.0863137	-0.03865521	0.5437669	0.4286107	0.05935389
ENSG00000203875	ENSG00000157554	0.0301391	0.6862944	-0.04471127	0.266693	0.1027258	0.1058546	0.1531217	0.5192471
ENSG00000245694	ENSG00000113719	0.2905582	6.91983e-05	0.1921569	1.463931e-06	0.1724997	0.006356752	0.312858	0.1792522
ENSG00000251562	ENSG00000149564	-0.1785346	0.01589253	-0.1063782	0.008077101	-0.08486926	0.1819139	-0.1858854	0.432657
ENSG00000229152	ENSG00000173153	0.04735296	0.5255712	-0.0843749	0.03584127	-0.09382545	0.13985	-0.07564644	0.7512644
ENSG00000178977	ENSG00000134954	-0.08786287	0.2382188	0.06600422	0.100873	0.06879266	0.2795417	0.3415559	0.1405139
ENSG00000229152	ENSG00000134954	0.1702492	0.02157527	0.2102373	1.297612e-07	0.2910918	2.985686e-06	0.5984799	0.005307404
ENSG00000245694	ENSG00000139083	-0.1428583	0.05437161	-0.06508715	0.1057074	-0.02550006	0.6888437	-0.0330594	0.8899531
ENSG00000245694	ENSG00000166979	-0.1621838	0.02871282	-0.159854	6.474944e-05	-0.04574532	0.4723917	-0.3761329	0.1021587
ENSG00000230551	ENSG00000182944	0.05278728	0.4791152	0.0505417	0.2092161	0.1842295	0.00352875	0.320878	0.1677677
ENSG00000228065	ENSG00000182944	0.1485672	0.04532842	0.03181564	0.429432	0.1661607	0.008612473	0.3113512	0.1814679
ENSG00000234456	ENSG00000182944	0.06160236	0.4087359	-0.1205356	0.002666418	0.03315581	0.6025755	0.04335464	0.8559844
ENSG00000236144	ENSG00000182944	0.440229	5.016203e-10	0.2515322	2.185083e-10	0.3768328	8.026543e-10	0.1345928	0.5715672
ENSG00000270681	ENSG00000182944	0.001294427	0.9861634	-0.07296751	0.06965312	0.08376755	0.1876727	0.03093254	0.8969956
ENSG00000261326	ENSG00000182944	0.2174813	0.003186493	0.09068837	0.02404616	0.2503018	6.508391e-05	0.1826106	0.4409505
ENSG00000257621	ENSG00000182944	0.3358919	3.558946e-06	0.2398988	1.493719e-09	0.3720096	1.365035e-09	0.4362611	0.05447865
ENSG00000251562	ENSG00000174371	-0.05649076	0.4487765	-0.03618511	0.3687859	-0.04419851	0.4875125	0.1961916	0.4071029
ENSG00000230615	ENSG00000106462	-0.013451	0.8569785	-0.0151179	0.7073703	-0.07208563	0.257112	-0.04520326	0.849909
ENSG00000251562	ENSG00000117525	-0.008564503	0.9086453	-0.01902181	0.6366818	-0.03496168	0.5829519	0.3677795	0.1106326
ENSG00000236098	ENSG00000117525	0.02312868	0.7566259	0.007459246	0.8530633	0.1253724	0.04813298	0.1130078	0.6352367
ENSG00000245694	ENSG00000170323	-0.08981185	0.2279261	-0.06960453	0.08356969	-0.01871137	0.7689103	0.3794328	0.09894482
ENSG00000251562	ENSG00000170323	-0.06191447	0.4063613	0.01958658	0.6267047	-0.02803203	0.6597932	0.2286476	0.3322313
ENSG00000251562	ENSG00000103876	-0.1347422	0.06975064	-0.05528567	0.1695156	-0.02910499	0.6476315	0.1777657	0.4533713
ENSG00000245694	ENSG00000168309	-0.1512349	0.04155496	-0.1174768	0.003422254	-0.03285372	0.6058868	-0.2378341	0.3126271
ENSG00000245694	ENSG00000183807	-0.1036379	0.1638403	-0.04972418	0.2166865	0.01504947	0.8132037	-0.08663533	0.7164692
ENSG00000251562	ENSG00000161682	-0.05499985	0.4608581	-0.03841236	0.3400285	-0.06149481	0.333842	-0.1845963	0.4359118
ENSG00000251562	ENSG00000185442	-0.1410081	0.0576046	-0.07059337	0.0792623	-0.009751262	0.8783181	-0.03629265	0.8792625
ENSG00000245694	ENSG00000185112	-0.2166281	0.003310866	-0.0775631	0.05376149	0.003703438	0.9536328	-0.2306185	0.3279656
ENSG00000251562	ENSG00000071859	-0.2463872	0.0007997405	-0.1486634	0.0002057313	-0.1105073	0.08180006	-0.1030059	0.6656342
ENSG00000245532	ENSG00000188610	-0.1636935	0.02724102	-0.128617	0.00134214	-0.1124134	0.07663659	-0.2275758	0.3345649
ENSG00000251562	ENSG00000101447	-0.0713168	0.3387156	-0.06006197	0.1355284	-0.05809426	0.3613106	0.2234761	0.3435792
ENSG00000245532	ENSG00000187741	-0.1061062	0.1539791	-0.08488457	0.03473392	-0.1631717	0.009904142	-0.1590444	0.503015
ENSG00000251562	ENSG00000187741	-0.04083023	0.584198	-0.01925877	0.6324875	-0.04551639	0.4746132	0.01480889	0.9505899
ENSG00000251562	ENSG00000181544	0.003536738	0.9622067	0.04183674	0.2986945	0.01072011	0.8663362	0.3935269	0.08604383
ENSG00000251562	ENSG00000144554	-0.01594229	0.8308551	-0.01885066	0.6397184	0.006596442	0.9175126	0.04936533	0.8362608
ENSG00000245694	ENSG00000138399	0.260764	0.000377443	0.1878838	2.513554e-06	0.2496378	6.815577e-05	-0.03557611	0.88163
ENSG00000251562	ENSG00000255561	-0.1555777	0.03597732	-0.03727688	0.3545057	0.002024839	0.974639	-0.01633575	0.9455024
ENSG00000251562	ENSG00000168496	-0.1396766	0.06002811	-0.1104991	0.005922147	-0.0964061	0.1292303	-0.05398961	0.8211498
ENSG00000251562	ENSG00000180263	0.1356107	0.06795203	0.08802242	0.02853892	0.1641668	0.009456207	0.6192973	0.003593334
ENSG00000251562	ENSG00000156427	-0.08277941	0.2665817	-0.02421623	0.5475982	-0.0009380254	0.9882497	-0.04900083	0.8374543
ENSG00000130600	ENSG00000156427	0.05794302	0.4371816	0.13199	0.0009960277	0.05338654	0.4015901	0.189106	0.424582
ENSG00000251562	ENSG00000138685	-0.05059701	0.4975672	0.04838879	0.2292976	0.02123087	0.7388555	0.01580093	0.9472842
ENSG00000251562	ENSG00000137312	-0.2410306	0.001046427	-0.1584032	7.555568e-05	-0.07635614	0.2299179	0.2080652	0.3787119
ENSG00000245694	ENSG00000122176	0.08463604	0.2559669	0.05870515	0.1446	0.0532816	0.4025173	-0.2155098	0.3614954
ENSG00000260630	ENSG00000102081	0.1167554	0.1164995	0.01683108	0.6759943	0.1088484	0.08651892	0.2266185	0.3366572
ENSG00000227640	ENSG00000102081	-0.01021144	0.8911776	-0.05895095	0.142923	-0.03853757	0.5449945	0.04972356	0.8350882
ENSG00000235954	ENSG00000102081	0.2355027	0.001372606	0.2243925	1.664727e-08	0.2594011	3.415428e-05	0.3330763	0.1512851
ENSG00000232677	ENSG00000102081	0.07786131	0.2961356	0.136303	0.0006733484	0.2108233	0.0008148457	0.2164866	0.3592703
ENSG00000253187	ENSG00000102081	0.1517279	0.04088722	0.09936364	0.01338848	0.03563149	0.5757496	0.16676	0.4822438
ENSG00000237424	ENSG00000102081	0.3048961	2.851445e-05	0.1744867	1.265778e-05	0.0232978	0.7144897	-0.3083221	0.1859784
ENSG00000179818	ENSG00000102081	0.02887548	0.6987946	0.02713232	0.500436	0.1351226	0.03306822	0.09880266	0.6785633
ENSG00000245910	ENSG00000102081	-0.0263816	0.7237012	-0.009682645	0.8100046	-0.1356226	0.03241841	0.07185366	0.7633858
ENSG00000255717	ENSG00000102081	0.1333482	0.0727185	0.1374317	0.0006066336	0.01933754	0.7614066	-0.08115072	0.7337732
ENSG00000223546	ENSG00000102081	0.2309245	0.001710479	0.2716212	6.249587e-12	0.5180519	1.68105e-18	0.6898365	0.000763762
ENSG00000227543	ENSG00000102081	0.1501099	0.04311283	0.1383191	0.0005585436	0.3097745	6.139733e-07	0.4285346	0.05940403
ENSG00000242125	ENSG00000102081	-0.01738497	0.8158097	0.01399163	0.728275	0.01049025	0.8691762	-0.06446499	0.7871498
ENSG00000196810	ENSG00000102081	0.3484172	1.436205e-06	0.1978394	7.000198e-07	0.3577718	6.224768e-09	0.3410672	0.1411196
ENSG00000230155	ENSG00000102081	0.06880218	0.3560639	0.03083654	0.4437741	0.02544494	0.6894816	0.02230794	0.9256243
ENSG00000266402	ENSG00000102081	-0.1459646	0.0492818	-0.1567033	9.038032e-05	-0.3010984	1.297499e-06	-0.2638831	0.2609258
ENSG00000223768	ENSG00000102081	0.2513169	0.0006212054	0.2231474	2.005465e-08	0.1763413	0.005262366	0.1194597	0.6159184
ENSG00000178977	ENSG00000102081	-0.10884	0.1435866	-0.06978473	0.08277094	-0.05556847	0.3825985	-0.004151953	0.9861395
ENSG00000247092	ENSG00000102081	-0.07220713	0.3327044	-0.03096886	0.4418201	0.001085266	0.9864055	0.007056656	0.9764447
ENSG00000197989	ENSG00000102081	0.08891206	0.2326383	0.004334312	0.914298	-0.1030979	0.1045897	-0.1223206	0.6074286
ENSG00000170919	ENSG00000102081	0.006679662	0.9286896	0.06022268	0.1344836	0.07930998	0.2123393	0.3575473	0.121689
ENSG00000257178	ENSG00000102081	-0.07026581	0.3458999	-0.07311612	0.0690848	0.0564012	0.3754972	0.2701453	0.249357
ENSG00000253738	ENSG00000102081	0.4174592	4.547263e-09	0.4151612	3.462411e-27	0.4394655	3.511271e-13	0.6361511	0.002567901
ENSG00000230148	ENSG00000102081	-0.05990619	0.4217828	-0.0629114	0.1179109	0.09222141	0.1467796	0.03317642	0.8895658
ENSG00000261801	ENSG00000102081	0.03910254	0.6002173	0.132784	0.0009275595	0.1137795	0.07310088	0.04476766	0.8513399
