lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000244701	ENSG00000155363	0.5461486	0.008548821	0.3361323	3.383596e-09	0.1755417	0.1874887
ENSG00000240207	ENSG00000155363	-0.1122551	0.6189312	0.007257708	0.9013824	0.236104	0.07437628
ENSG00000261879	ENSG00000155363	0.3660192	0.09387838	0.3777739	2.087389e-11	0.2405778	0.06889302
ENSG00000261312	ENSG00000155363	-0.09688577	0.6679816	-0.01062844	0.8559998	-0.2028404	0.1267407
ENSG00000206187	ENSG00000155363	0.133286	0.554304	-0.01367647	0.8153618	-0.1285808	0.3360868
ENSG00000233912	ENSG00000155363	-0.1161237	0.6068174	0.0386086	0.5096227	0.05569641	0.6779515
ENSG00000254101	ENSG00000155363	-0.2362566	0.2898116	-0.02917134	0.6183716	0.1985738	0.135098
ENSG00000233920	ENSG00000155363	-0.1103316	0.62499	-0.0123442	0.8330704	-0.06619969	0.6214976
ENSG00000258057	ENSG00000155363	0.01329152	0.9531863	0.338412	2.60965e-09	0.2030498	0.1263409
ENSG00000244137	ENSG00000155363	0.1903254	0.3962201	0.1844074	0.001494562	0.1954436	0.1414878
ENSG00000215417	ENSG00000155363	0.2702962	0.2237556	0.2109094	0.0002705401	0.06354643	0.6355716
ENSG00000260661	ENSG00000155363	0.1876513	0.403013	0.2041921	0.000425976	0.3399839	0.009023532
ENSG00000271122	ENSG00000155363	0.1603785	0.4758657	0.2547502	9.750622e-06	0.3839941	0.002922765
ENSG00000177822	ENSG00000155363	0.1548547	0.4913873	-0.001672982	0.9772127	0.1593064	0.2322914
ENSG00000261924	ENSG00000155363	0.1351097	0.5488471	0.1212454	0.03773326	0.1209261	0.3658776
ENSG00000227543	ENSG00000155363	0.4357781	0.04263274	0.4109884	2.072834e-13	0.1664143	0.2118437
ENSG00000260331	ENSG00000155363	0.2427753	0.2763136	0.1651905	0.004512824	0.2395458	0.07012826
ENSG00000227258	ENSG00000155363	0.1371535	0.542761	0.1010793	0.08359458	0.02584604	0.8472841
ENSG00000264772	ENSG00000155363	0.1188415	0.598366	0.1789354	0.002070513	-0.0335083	0.8028143
ENSG00000246430	ENSG00000155363	0.3805918	0.08057069	-0.130874	0.0248245	-0.04725548	0.7246511
ENSG00000255503	ENSG00000155363	0.1929505	0.3896145	0.02389884	0.6832059	0.07124366	0.5951136
ENSG00000203865	ENSG00000155363	0.2204616	0.3241835	0.5751745	2.721883e-27	0.4067206	0.001533639
ENSG00000260252	ENSG00000155363	0.3540971	0.1059214	0.355462	3.494972e-10	0.2496662	0.05874974
ENSG00000224189	ENSG00000155363	0.04390426	0.8461745	0.1584274	0.006486763	0.01081019	0.9358093
ENSG00000237380	ENSG00000155363	-0.06474444	0.7746849	0.01583545	0.7868666	-0.2567563	0.05170482
ENSG00000244327	ENSG00000155363	0.2428523	0.2761566	0.05159093	0.3780912	0.1026294	0.4433103
ENSG00000246334	ENSG00000155363	0.3976015	0.06688477	0.0857913	0.1422525	0.05619386	0.6752345
ENSG00000239265	ENSG00000155363	0.1609783	0.4741953	0.1734875	0.002838718	0.2442187	0.06467322
ENSG00000263033	ENSG00000155363	-0.07094754	0.7537152	0.2237564	0.0001090802	0.09412857	0.4821683
ENSG00000238755	ENSG00000155363	-0.1027353	0.6491449	0.03106115	0.5958021	0.1715388	0.1979097
ENSG00000236723	ENSG00000155363	0.3085037	0.1624453	0.3674467	7.902814e-11	0.3702468	0.004226248
ENSG00000236434	ENSG00000155363	0.2670156	0.2296463	0.3014687	1.362688e-07	0.1161748	0.38515
ENSG00000260552	ENSG00000155363	-0.06848635	0.7620162	0.2061934	0.0003726441	0.04816571	0.7195634
ENSG00000259820	ENSG00000155363	0.2566102	0.2489992	0.3231275	1.430515e-08	0.2180989	0.1000318
ENSG00000227591	ENSG00000155363	0.0989812	0.6612109	-0.07707953	0.1875137	-0.1469372	0.2710414
ENSG00000242861	ENSG00000155363	-0.07742991	0.7319793	0.3744526	3.219508e-11	0.1389508	0.2982293
ENSG00000245532	ENSG00000155363	0.227096	0.3094594	0.2490895	1.552519e-05	0.0532407	0.6914233
ENSG00000249592	ENSG00000155363	0.1594727	0.4783937	0.244629	2.222682e-05	0.05210433	0.69769
ENSG00000257433	ENSG00000155363	0.1699209	0.4496488	0.3007575	1.462928e-07	0.265281	0.04416131
ENSG00000231881	ENSG00000155363	0.04302072	0.8492356	0.08039791	0.1691653	0.1924902	0.1477215
ENSG00000259595	ENSG00000155363	0.2018157	0.3677681	0.3005305	1.49639e-07	0.2173477	0.1012351
ENSG00000267219	ENSG00000155363	0.4205146	0.05133119	0.03690807	0.5284587	0.2168329	0.1020662
ENSG00000179523	ENSG00000155363	0.2652844	0.2327955	0.1407103	0.01576004	0.09958081	0.4570415
ENSG00000257337	ENSG00000155363	-0.09038211	0.6891533	0.2372215	3.974161e-05	0.1098141	0.4118742
ENSG00000259275	ENSG00000155363	-0.1611406	0.4737439	0.2586699	7.020307e-06	0.02031671	0.8796801
ENSG00000223442	ENSG00000155363	0.2440274	0.2737669	0.267152	3.385947e-06	0.07442175	0.5787497
ENSG00000260855	ENSG00000155363	0.4652042	0.02913516	0.282861	8.203998e-07	0.1388714	0.2985081
ENSG00000243960	ENSG00000155363	0.3711107	0.0890563	0.189643	0.001084831	0.08248025	0.5382068
ENSG00000242375	ENSG00000155363	0.2621048	0.238653	-0.01148356	0.8445556	0.04471301	0.7389243
ENSG00000250039	ENSG00000155363	-0.1215202	0.590085	-0.01681113	0.7740793	-0.06607386	0.6221621
ENSG00000237399	ENSG00000155363	0.2838856	0.2004209	0.3935677	2.483472e-12	0.2713747	0.03934299
ENSG00000234684	ENSG00000155363	-0.01298134	0.9542776	0.147389	0.01139772	0.2907859	0.02679831
ENSG00000260193	ENSG00000155363	-0.309308	0.1612959	0.3547634	3.804145e-10	-0.1174748	0.3798176
ENSG00000197813	ENSG00000155363	0.02985945	0.8950579	0.206202	0.0003724295	0.2951377	0.02450418
ENSG00000262412	ENSG00000155363	0.08621668	0.7028333	0.1059636	0.06963642	0.1166394	0.3832392
ENSG00000260190	ENSG00000155363	0.06185186	0.7845164	0.5746511	3.106357e-27	0.1587652	0.2339023
ENSG00000262879	ENSG00000155363	0.152761	0.4973351	0.1574512	0.006828029	0.2473516	0.06121074
ENSG00000268362	ENSG00000155363	0.3704753	0.08964779	0.4530217	2.770598e-16	0.250881	0.05749045
ENSG00000269397	ENSG00000155363	0.03511535	0.876712	0.3183613	2.385993e-08	0.211735	0.1105844
ENSG00000228793	ENSG00000155363	0.004940287	0.982592	0.1027424	0.07860836	0.1596197	0.2313625
ENSG00000266993	ENSG00000155363	0.454401	0.03362633	0.4429238	1.478301e-15	0.4265933	0.0008401081
ENSG00000261842	ENSG00000155363	0.3209019	0.1453535	0.05562707	0.3418692	0.1304637	0.3289983
ENSG00000245648	ENSG00000155363	0.3078782	0.1633432	0.2564201	8.482641e-06	-0.06567398	0.6242757
ENSG00000226754	ENSG00000155363	0.1482057	0.5103972	0.09244047	0.1137272	0.1227158	0.3587727
ENSG00000265349	ENSG00000155363	0.3548872	0.10509	0.06174168	0.2913584	-0.09830582	0.4628524
ENSG00000257702	ENSG00000155363	-0.22741	0.308773	0.1596962	0.006066097	0.08241647	0.5385221
ENSG00000237686	ENSG00000155363	0.09276538	0.6813678	0.2945187	2.704566e-07	0.1385715	0.2995631
ENSG00000235033	ENSG00000155363	0.01431698	0.9495788	0.4919397	2.533755e-19	0.2038759	0.1247728
ENSG00000265478	ENSG00000155363	0.009902238	0.9651154	-0.02497718	0.6697352	-0.1291615	0.3338904
ENSG00000262198	ENSG00000155363	0.1713318	0.4458379	0.2519486	1.229143e-05	0.1377761	0.3023727
ENSG00000259712	ENSG00000155363	0.2296052	0.3039989	0.4465878	8.103773e-16	0.3660255	0.004718302
ENSG00000259475	ENSG00000155363	0.3003391	0.1744364	0.2889201	4.637107e-07	0.1155376	0.3877797
ENSG00000232451	ENSG00000155363	0.009023143	0.9682107	-0.04236467	0.4692909	-0.1575965	0.2374072
ENSG00000223528	ENSG00000155363	0.3534995	0.1065534	0.2467869	1.870043e-05	0.03407403	0.7995536
ENSG00000236778	ENSG00000155363	-0.1776208	0.4290588	0.1591067	0.006258416	0.1060271	0.4282809
ENSG00000263753	ENSG00000155363	0.1467502	0.5146054	0.1819019	0.001737082	0.07756994	0.5627456
ENSG00000249492	ENSG00000155363	0.3103637	0.159796	0.3028634	1.184971e-07	0.3415309	0.008695235
ENSG00000260196	ENSG00000155363	0.08668569	0.7012885	0.1001509	0.08648699	-0.05484849	0.682592
ENSG00000251381	ENSG00000155363	0.08581219	0.7041666	0.1495954	0.01021191	0.08100356	0.5455311
ENSG00000259943	ENSG00000155363	0.04140115	0.8548519	0.01251606	0.8307811	0.2114459	0.1110833
ENSG00000245573	ENSG00000155363	-0.01829331	0.9356001	0.1898515	0.00107089	0.02438354	0.8558307
ENSG00000254560	ENSG00000155363	-0.1525926	0.497815	-0.01537795	0.7928826	0.04649197	0.7289278
ENSG00000260372	ENSG00000155363	0.09391431	0.6776256	-0.02655778	0.6501807	-0.1858804	0.162409
ENSG00000266850	ENSG00000155363	-0.1391968	0.5367073	0.1294285	0.0264782	-0.140926	0.2913459
ENSG00000231840	ENSG00000155363	0.427103	0.0474226	0.09453361	0.1057417	0.1643262	0.2177148
ENSG00000269176	ENSG00000155363	-0.2110132	0.345865	0.01973377	0.7361508	-0.01996022	0.881776
ENSG00000232600	ENSG00000155363	0.1147534	0.611097	0.4945475	1.5345e-19	0.3514322	0.006829609
ENSG00000253106	ENSG00000155363	0.3769554	0.08375047	0.2106463	0.0002754676	0.2289488	0.08386108
ENSG00000229956	ENSG00000155363	0.2964644	0.1803349	0.1577136	0.006734733	0.210294	0.1130885
ENSG00000265489	ENSG00000155363	-0.08505392	0.7066682	-0.03974423	0.4972413	-0.205877	0.1210354
ENSG00000237938	ENSG00000155363	0.5933801	0.003602658	0.4843048	1.073554e-18	0.3443174	0.008130011
ENSG00000229931	ENSG00000155363	0.1648845	0.4633907	0.1918115	0.0009476757	0.06761638	0.6140373
ENSG00000259366	ENSG00000155363	0.4139785	0.05544986	0.2962815	2.276821e-07	0.4240483	0.0009092909
ENSG00000260949	ENSG00000155363	0.504648	0.01661057	0.12533	0.03169115	-0.01421111	0.9156792
ENSG00000258561	ENSG00000155363	0.2598794	0.2428092	-0.04570334	0.434968	-0.0692701	0.6053777
ENSG00000259116	ENSG00000155363	0.4366093	0.04219438	0.3897175	4.217149e-12	0.2218635	0.09416759
ENSG00000234185	ENSG00000155363	0.3981155	0.06650066	0.3283021	8.125985e-09	0.2710547	0.03958478
ENSG00000179406	ENSG00000155363	0.4317203	0.04482389	0.5447625	4.034574e-24	0.3403549	0.008943836
ENSG00000232811	ENSG00000155363	0.1976572	0.3779266	0.2835151	7.718948e-07	0.200697	0.1308886
ENSG00000250378	ENSG00000155363	0.4775055	0.02461514	-0.04806216	0.411613	0.1335215	0.3176899
ENSG00000245910	ENSG00000155363	0.008551004	0.9698734	-0.1387329	0.01730508	-0.1555098	0.2437544
ENSG00000175061	ENSG00000155363	0.1567857	0.4859328	-0.2545292	9.931339e-06	-0.3857915	0.002781947
ENSG00000230552	ENSG00000155363	0.2306585	0.3017243	0.02016671	0.7305838	0.07734571	0.5638786
ENSG00000225205	ENSG00000155363	-0.06377705	0.7779693	0.2898995	4.22325e-07	0.2613567	0.04751333
ENSG00000240086	ENSG00000155363	-0.02966116	0.8957511	-0.009743505	0.8678748	0.08792175	0.5116384
ENSG00000238133	ENSG00000155363	0.03116835	0.8904839	0.204858	0.0004074901	0.05483695	0.6826553
ENSG00000236137	ENSG00000155363	0.0116238	0.959055	0.3376881	2.834626e-09	0.3766444	0.003566687
ENSG00000261404	ENSG00000155363	-0.02590637	0.908891	0.09189642	0.1158783	0.1282516	0.3373358
ENSG00000267481	ENSG00000155363	0.3513566	0.1088425	0.3607007	1.838729e-10	0.0940588	0.4824945
ENSG00000254842	ENSG00000155363	0.2179434	0.3298803	0.1384928	0.01750136	0.3302807	0.01133877
ENSG00000224888	ENSG00000155363	0.2929068	0.1858698	0.3549495	3.719293e-10	0.1533599	0.2504143
ENSG00000261305	ENSG00000155363	-0.2753822	0.2148216	0.1764269	0.002396962	0.08648155	0.5186048
ENSG00000259905	ENSG00000155363	0.1104724	0.6245458	0.03933033	0.5017353	0.1186912	0.3748689
ENSG00000179818	ENSG00000155363	0.3599836	0.09984158	0.3527337	4.860743e-10	0.2199173	0.09716469
ENSG00000157306	ENSG00000155363	0.1010047	0.6546967	0.3807427	1.411156e-11	0.1613142	0.2263824
ENSG00000237978	ENSG00000155363	-0.4081048	0.0593636	-0.1122143	0.05461184	-0.07856093	0.5577511
ENSG00000260911	ENSG00000155363	0.1673058	0.4567574	0.296542	2.219424e-07	0.2386685	0.07119223
ENSG00000255741	ENSG00000155363	0.1363737	0.5450794	0.2069893	0.0003532148	0.3952841	0.002133537
ENSG00000259240	ENSG00000155363	0.04700755	0.8354405	0.2910703	3.774955e-07	0.1489145	0.264574
ENSG00000270127	ENSG00000155363	0.07022839	0.7561381	0.1858974	0.001365467	0.2625717	0.0464539
ENSG00000266368	ENSG00000155363	0.1980877	0.3768677	-0.04442414	0.4479452	-0.04302115	0.7484715
ENSG00000203362	ENSG00000155363	0.2485297	0.2647325	0.1619443	0.005380354	0.2829154	0.03140588
ENSG00000249673	ENSG00000155363	0.2710898	0.2223457	0.2810223	9.729091e-07	0.1476014	0.2688574
ENSG00000233098	ENSG00000155363	0.2279991	0.3074873	0.07710998	0.1873389	-0.02988482	0.8237758
ENSG00000267254	ENSG00000155363	0.3513476	0.1088522	0.2178496	0.0001667194	0.04064593	0.761938
ENSG00000213904	ENSG00000155363	0.1175133	0.60249	0.1433463	0.01388887	-0.04632919	0.7298408
ENSG00000257449	ENSG00000155363	-0.06389944	0.7775536	-0.09433749	0.1064706	-0.4324898	0.0006977116
ENSG00000230325	ENSG00000155363	0.2289353	0.3054509	0.2666366	3.541856e-06	0.1981641	0.1359217
ENSG00000259732	ENSG00000155363	0.4138034	0.05556362	0.2319102	5.960852e-05	0.02877601	0.8302154
ENSG00000248256	ENSG00000155363	0.1660684	0.4601411	0.2778612	1.300563e-06	0.1973585	0.1375526
ENSG00000259959	ENSG00000155363	0.4515973	0.03487675	0.1975757	0.0006569789	0.2374867	0.07264571
ENSG00000259953	ENSG00000155363	0.2427935	0.2762764	0.2497903	1.466517e-05	0.437721	0.0005900534
ENSG00000226440	ENSG00000155363	-0.04054346	0.857829	0.04528052	0.4392333	-0.003527771	0.9790325
ENSG00000227945	ENSG00000155363	0.3182677	0.1488738	0.1043612	0.07398924	-0.1509818	0.2579237
ENSG00000267282	ENSG00000155363	0.1476719	0.5119387	0.3235949	1.359856e-08	-0.03457267	0.7966825
ENSG00000257259	ENSG00000155363	0.3674846	0.09247119	-0.002201823	0.9700125	0.1564413	0.2409068
ENSG00000227253	ENSG00000155363	0.1881013	0.4018656	0.3487616	7.813437e-10	0.07112195	0.5957444
ENSG00000267765	ENSG00000155363	0.1827939	0.4155149	0.4320167	8.483512e-15	0.1039226	0.4375558
ENSG00000264920	ENSG00000155363	-0.2199825	0.3252628	-0.1095791	0.06058116	0.1284418	0.3366136
ENSG00000232310	ENSG00000155363	-0.3590549	0.1007833	0.04953733	0.3973912	0.1581352	0.2357871
ENSG00000196204	ENSG00000155363	0.4927436	0.01981191	0.1649347	0.004576301	-0.033048	0.8054698
ENSG00000251003	ENSG00000155363	0.3254518	0.1394123	0.02576692	0.659936	0.1980214	0.1362095
ENSG00000255650	ENSG00000155363	-0.003715093	0.9869088	0.221445	0.0001289511	0.0693595	0.604911
ENSG00000257027	ENSG00000155363	0.1530803	0.4964258	0.1600908	0.005940342	0.2448009	0.06401817
ENSG00000269102	ENSG00000155363	0.209386	0.3496831	0.2774239	1.353472e-06	0.05062007	0.7059054
ENSG00000261211	ENSG00000155363	0.3055864	0.166662	0.1678496	0.003898434	0.1171479	0.3811545
ENSG00000228223	ENSG00000155363	0.2218418	0.3210861	0.07238805	0.2158893	0.1983223	0.1356032
ENSG00000242808	ENSG00000155363	0.2156441	0.335134	-0.002539996	0.9654095	-0.03437473	0.7978219
ENSG00000270110	ENSG00000155363	0.3176147	0.1497557	0.5121012	4.681778e-21	0.1114222	0.4050189
ENSG00000261754	ENSG00000155363	0.4609001	0.03086366	0.1089194	0.06215682	0.03386819	0.8007397
ENSG00000268912	ENSG00000155363	0.4587353	0.03176314	0.1948599	0.0007817535	0.2759997	0.03598322
ENSG00000226688	ENSG00000155363	0.3482254	0.1122514	0.3225216	1.527393e-08	0.3620218	0.005230898
ENSG00000234883	ENSG00000155363	-0.04727375	0.834521	-0.04195025	0.4736529	0.1238736	0.3542217
ENSG00000228526	ENSG00000155363	0.1216047	0.5898245	0.2096926	0.0002940398	0.1619095	0.2246505
ENSG00000237373	ENSG00000155363	0.1748066	0.4365248	0.1792805	0.002028924	-0.06019855	0.6535139
ENSG00000233334	ENSG00000155363	0.2680847	0.2277155	0.2873225	5.396877e-07	0.05205161	0.6979812
ENSG00000248441	ENSG00000155363	-0.05846128	0.796081	0.0869777	0.1367972	-0.03699821	0.782755
ENSG00000249456	ENSG00000155363	0.3115519	0.1581194	0.2307896	6.485395e-05	0.3550515	0.006240789
ENSG00000260917	ENSG00000155363	0.4098185	0.05820051	0.2997412	1.618562e-07	0.2190673	0.09849685
ENSG00000261790	ENSG00000155363	-0.007339223	0.9741412	0.2523333	1.19087e-05	0.1726544	0.1949648
ENSG00000255410	ENSG00000155363	0.3219432	0.1439783	0.04130501	0.4804882	-0.08828975	0.509866
ENSG00000248554	ENSG00000155363	-0.374124	0.0862905	0.1642064	0.004761465	0.218988	0.09862182
ENSG00000227028	ENSG00000155363	0.3382409	0.1236398	0.1036436	0.07600894	-0.02883929	0.8298476
ENSG00000234936	ENSG00000155363	0.2221283	0.3204455	0.1923306	0.0009173034	0.01116149	0.9337279
ENSG00000237705	ENSG00000155363	0.2969667	0.1795627	0.1411323	0.0154464	0.02674807	0.8420215
ENSG00000224066	ENSG00000155363	0.305894	0.1662139	0.5768056	1.800398e-27	0.2289681	0.08383433
ENSG00000240401	ENSG00000155363	-0.0009135666	0.9967807	0.06969566	0.2335005	0.001556734	0.9907466
ENSG00000261663	ENSG00000155363	0.237696	0.2867965	0.2956744	2.41622e-07	0.234421	0.07652664
ENSG00000229152	ENSG00000155363	0.3097935	0.1606049	0.2086695	0.0003152551	0.2393816	0.07032638
ENSG00000184068	ENSG00000155363	0.2271782	0.3092797	0.1439321	0.01350062	0.2498436	0.05856442
ENSG00000223390	ENSG00000155363	0.1263664	0.5752287	0.3872192	5.924406e-12	0.1181477	0.3770753
ENSG00000235499	ENSG00000155363	0.3589426	0.1008976	0.3051277	9.429785e-08	0.4976347	7.055081e-05
ENSG00000238221	ENSG00000155363	0.3867982	0.07535374	0.1855834	0.001391795	0.1077859	0.4206157
ENSG00000255557	ENSG00000155363	0.3916807	0.07143161	0.4660842	2.920599e-17	0.3223453	0.01359735
ENSG00000260167	ENSG00000155363	0.2163647	0.3334824	0.1937072	0.0008410561	0.2539926	0.05436439
ENSG00000257913	ENSG00000155363	0.4660521	0.02880392	0.3570943	2.864712e-10	0.3310606	0.01113539
ENSG00000259483	ENSG00000155363	-0.2164505	0.3332858	-0.09508077	0.1037289	-0.220653	0.09602317
ENSG00000258520	ENSG00000155363	0.4518723	0.03475251	0.2420543	2.725851e-05	0.1074041	0.422273
ENSG00000231851	ENSG00000155363	0.1877755	0.4026962	0.237589	3.862897e-05	0.05213552	0.6975177
ENSG00000230612	ENSG00000155363	0.370455	0.08966672	0.1613474	0.005555285	0.153947	0.2485834
ENSG00000259124	ENSG00000155363	-0.2931765	0.1854463	0.03032916	0.6044998	0.2430669	0.06598514
ENSG00000260948	ENSG00000155363	0.3998892	0.06518806	0.2160741	0.0001889776	-0.02455852	0.8548073
ENSG00000259081	ENSG00000155363	0.4513735	0.03497809	0.487324	6.09159e-19	0.3619424	0.005241546
ENSG00000260891	ENSG00000155363	0.3896477	0.07304559	0.3692812	6.259878e-11	0.2563303	0.05210774
ENSG00000259768	ENSG00000155363	0.2395579	0.2829254	0.2931297	3.09497e-07	0.2192287	0.0982429
ENSG00000248932	ENSG00000155363	0.05464234	0.8091561	0.2518776	1.236342e-05	0.2619978	0.04695191
ENSG00000234848	ENSG00000155363	0.1398945	0.5346475	0.247916	1.707346e-05	0.1607916	0.2279103
ENSG00000227712	ENSG00000155363	0.01002314	0.9646897	0.1342374	0.02131731	-0.1224186	0.3599468
ENSG00000239213	ENSG00000155363	-0.3717348	0.0884781	0.1094106	0.06098028	0.01070719	0.9364196
ENSG00000251666	ENSG00000155363	0.3920038	0.07117764	0.2151264	0.0002019676	0.2143897	0.1060829
ENSG00000270277	ENSG00000155363	0.07652679	0.7349961	0.2057963	0.0003827066	0.05642139	0.6739931
ENSG00000258325	ENSG00000155363	0.1548948	0.4912735	-0.03190743	0.5858178	-0.02669254	0.8423453
ENSG00000247853	ENSG00000155363	-0.3883659	0.07407719	0.1514766	0.009288603	0.2479943	0.06051917
ENSG00000258811	ENSG00000155363	0.02101683	0.926036	0.49093	3.073267e-19	0.2325689	0.07894986
ENSG00000261286	ENSG00000155363	0.07084185	0.7540712	0.4758088	5.133682e-18	0.3358571	0.009952517
ENSG00000233937	ENSG00000155363	0.3806118	0.08055351	0.147247	0.01147801	0.13692	0.3054154
ENSG00000232363	ENSG00000155363	0.1279315	0.570466	0.2365781	4.176284e-05	-0.01488961	0.9116691
ENSG00000255717	ENSG00000155363	0.4490757	0.03603232	0.1183784	0.04253398	0.01608941	0.9045832
ENSG00000260853	ENSG00000155363	0.4590993	0.03161049	0.4187572	6.531491e-14	0.576139	2.219746e-06
ENSG00000258017	ENSG00000155363	0.4058031	0.06095361	0.3245308	1.228397e-08	0.1923851	0.1479471
ENSG00000255652	ENSG00000155363	-0.2234769	0.3174402	0.06122132	0.2954517	0.1870131	0.1598188
ENSG00000225953	ENSG00000155363	0.09635967	0.6696854	-0.0911755	0.1187776	0.01821688	0.8920373
ENSG00000233527	ENSG00000155363	0.2154895	0.3354891	0.1288926	0.02711501	-0.02473677	0.8537649
ENSG00000245748	ENSG00000155363	0.322628	0.1430789	0.2633437	4.712039e-06	0.1937544	0.1450287
ENSG00000224910	ENSG00000155363	0.07331651	0.74575	-0.05092244	0.3843097	-0.1588228	0.2337307
ENSG00000233461	ENSG00000155363	-0.3187795	0.1481852	0.01279901	0.8270151	-0.00313354	0.9813752
ENSG00000249252	ENSG00000155363	0.2426212	0.2766279	0.1393011	0.01684817	-0.1718136	0.1971813
ENSG00000259370	ENSG00000155363	0.3636858	0.09615171	0.2881992	4.966265e-07	0.4092054	0.001425285
ENSG00000249502	ENSG00000155363	0.60097	0.003097167	0.3157215	3.155474e-08	0.5394676	1.244281e-05
ENSG00000205959	ENSG00000155363	0.6153855	0.002299965	0.4313052	9.487098e-15	0.381882	0.003096308
ENSG00000226453	ENSG00000155363	-0.1718628	0.4444079	0.1115778	0.05600684	0.03906093	0.7709637
ENSG00000249700	ENSG00000155363	-0.1801813	0.4223257	0.05273239	0.3676163	0.2755215	0.03631916
ENSG00000214719	ENSG00000155363	0.2820576	0.2034603	0.2537563	1.058872e-05	0.2251095	0.08932952
ENSG00000259426	ENSG00000155363	0.3589049	0.1009361	0.1249503	0.03221566	0.05652998	0.673401
ENSG00000228487	ENSG00000155363	0.2381366	0.2858775	0.3295739	7.059935e-09	0.343228	0.008347064
ENSG00000235958	ENSG00000155363	0.4322663	0.04452407	0.417055	8.433698e-14	0.2711338	0.0395249
ENSG00000224505	ENSG00000155363	0.2534567	0.2550659	0.3198559	2.034286e-08	0.1201726	0.3688944
ENSG00000264451	ENSG00000155363	0.09368126	0.6783841	0.07439336	0.2034053	-0.1696588	0.2029437
ENSG00000233330	ENSG00000155363	0.06285012	0.7811198	0.06885432	0.239206	-0.01833961	0.8913143
ENSG00000235740	ENSG00000155363	0.123298	0.584616	0.1744657	0.002684105	0.04938264	0.7127802
ENSG00000234147	ENSG00000155363	-0.1676774	0.4557438	-0.01933956	0.7412317	0.07174971	0.5924942
ENSG00000270108	ENSG00000155363	0.4234862	0.04953862	0.3577404	2.64702e-10	0.1386124	0.299419
ENSG00000224957	ENSG00000155363	0.1254554	0.5780089	-0.01323335	0.8212419	-0.08510088	0.5253278
ENSG00000215256	ENSG00000155363	-0.05067435	0.8227938	-0.001927482	0.9737474	0.06907163	0.6064141
ENSG00000260743	ENSG00000155363	0.2262299	0.3113582	-0.05366337	0.3592075	0.270624	0.03991202
ENSG00000260219	ENSG00000155363	-0.1961929	0.3815412	0.05723461	0.3280791	-0.03200187	0.8115131
ENSG00000257279	ENSG00000155363	0.297006	0.1795023	0.3029847	1.170617e-07	0.1544382	0.2470586
ENSG00000223813	ENSG00000155363	0.07689612	0.7337619	0.2247287	0.0001016125	0.2516548	0.05669984
ENSG00000267128	ENSG00000155363	0.1483456	0.5099934	0.195602	0.0007456485	0.06206097	0.6435077
ENSG00000244332	ENSG00000155363	-0.2419154	0.278071	0.1401757	0.01616541	-0.1060169	0.4283256
ENSG00000230366	ENSG00000155363	0.07476848	0.7408804	0.2690165	2.874757e-06	0.3318835	0.01092423
ENSG00000226137	ENSG00000155363	0.3479219	0.112586	0.282231	8.698715e-07	0.1507467	0.2586741
ENSG00000203497	ENSG00000155363	-0.1171759	0.6035395	0.09932172	0.08913778	0.328384	0.01184684
ENSG00000132204	ENSG00000155363	0.08327934	0.7125341	-0.00838329	0.8861846	0.1070486	0.4238192
ENSG00000236861	ENSG00000155363	0.1472509	0.5131558	0.1291431	0.02681569	0.05358246	0.6895426
ENSG00000266053	ENSG00000155363	0.2194659	0.3264289	0.165309	0.004483674	0.05792287	0.6658231
ENSG00000255308	ENSG00000155363	-0.2106366	0.3467466	0.0988848	0.09056052	0.02130753	0.8738589
ENSG00000260293	ENSG00000155363	0.3505834	0.1096771	0.2118813	0.0002530414	0.1056385	0.4299851
ENSG00000237015	ENSG00000155363	0.1622597	0.4706369	0.3211578	1.769199e-08	0.285381	0.02989626
ENSG00000228925	ENSG00000155363	0.5506443	0.00791548	0.3234905	1.375343e-08	0.3307896	0.01120571
ENSG00000093100	ENSG00000155363	0.343349	0.117714	0.1643234	0.004731252	0.1806705	0.1747203
ENSG00000228414	ENSG00000155363	-0.0548079	0.8085882	0.152319	0.00889972	0.1850774	0.1642639
ENSG00000251023	ENSG00000155363	0.2589526	0.2445538	0.08726721	0.1354906	-0.05851375	0.6626185
ENSG00000251314	ENSG00000155363	0.1353127	0.5482412	0.05207878	0.3735921	-0.2189032	0.0987557
ENSG00000225721	ENSG00000155363	0.3277224	0.1365128	0.3553512	3.542331e-10	0.3775671	0.003479493
ENSG00000254317	ENSG00000155363	0.5587482	0.006871656	0.03153595	0.5901909	0.3502895	0.007025343
ENSG00000265496	ENSG00000155363	0.3581431	0.1017143	0.1730035	0.002918166	-0.1189344	0.373884
ENSG00000250027	ENSG00000155363	0.4902537	0.02054046	0.1894125	0.001100434	0.0670778	0.6168689
ENSG00000265749	ENSG00000155363	0.2968757	0.1797024	0.3331091	4.759434e-09	0.3154686	0.01585721
ENSG00000267724	ENSG00000155363	0.2657793	0.2318924	0.279192	1.151474e-06	0.1159647	0.3860157
ENSG00000264247	ENSG00000155363	0.1292403	0.5664964	0.282033	8.860069e-07	0.1767573	0.1844035
ENSG00000255182	ENSG00000155363	0.5247425	0.01216408	0.5179701	1.392716e-21	0.2702898	0.04016759
ENSG00000223653	ENSG00000155363	0.407274	0.05993383	0.2372802	3.956197e-05	0.07608732	0.5702567
